#,Team,Name
1,,Oliver Norwood
2,,Gustavo Hamer
3,,Josh Brownhill
4,,John Swift
5,,Alfie Doughty
6,,Imrân Louza
7,,Gavin Kilkenny
8,,Zian Flemming
9,,Chuba Akpom
10,,Ilias Chair
11,,Cody Drameh
12,,Matt Grimes
13,,George Saville
14,,Przemysław Płacheta
15,,Keshi Anderson
16,,James McClean
17,,Okay Yokuşlu
18,,Thomas Ince
19,,Gabriel Sara
20,,Benjamin Whiteman
21,,Ben Sheaf
22,,Daniel Barlaser
23,,Will Smallbone
24,,Robert Apter
25,,Josh Cullen
26,,Jack Clarke
27,,Sander Berge
28,,Max Lowe
29,,Tommy Doyle
30,,Amad Diallo
31,,Sam Field
32,,Aaron Ramsey
33,,Hamza Choudhury
34,,Jean Michaël Seri
35,,Alex Pritchard
36,,Conor Coventry
37,,Ryan Wintle
38,,Robbie Brady
39,,Max Power
40,,Adam Wharton
41,,Anass Zaroury
42,,Lewis Baker
43,,Jóhann Guðmundsson
44,,Henri Lansbury
45,,Todd Cantwell
46,,Matt Crooks
47,,Joe Williams
48,,Olivier Ntcham
49,,Josh Laurent
50,,Kenny McLean
51,,Marcelino Núñez
52,,Aaron Rowe
53,,Josh Eccles
54,,Juninho Bacuna
55,,James McAtee
56,,Krystian Bielik
57,,Hayden Hackney
58,,Theo Corbeanu
59,,Tyler Morton
60,,Stefan Johansen
61,,Kenny Dougall
62,,Kieran Dowell
63,,Brad Potts
64,,Ryan Hedges
65,,Alan Browne
66,,Jed Wallace
67,,Callum O'Dowda
68,,Isaac Hayden
69,,Edo Kayembe
70,,Christ Junior Tiehi
71,,Lewis Fiorini
72,,Ryan Leonard
73,,Jordan Thompson
74,,George Honeyman
75,,Ken Sema
76,,Tyler Roberts
77,,Marvelous Nakamba
78,,Patrick Roberts
79,,Grady Diangana
80,,Tom Trybull
81,,Jordan Clark
82,,Riley McGree
83,,Charlie Patino
84,,Lewis Travis
85,,Matty James
86,,Tahith Chong
87,,Alex Scott
88,,Louie Watson
89,,Nathan Tella
90,,Joe Ralls
91,,Oliver Rathbone
92,,Jay Fulton
93,,Billy Mitchell
94,,Andreas Weimann
95,,Corry Evans
96,,Scott Twine
97,,Cesare Casadei
98,,Oliver Cooper
99,,Jayson Molumby
100,,Jay Dasilva
101,,Jake Bidwell
102,,Dan Neil
103,,Junior Hoilett
104,,Ismaïla Sarr
105,,Jonathan Howson
106,,Alistair McCann
107,,Tolaji Bola
108,,Dylan Kadji
109,,Ryan Ledson
110,,Andreas Voglsammer
111,,Ben Osborn
112,,Ben Pearson
113,,Alex Mowatt
114,,Jordan Graham
115,,Luke Cundle
116,,Regan Slater
117,,George Baldock
118,,Sam Hutchinson
119,,Sorba Thomas
120,,Jack Cork
121,,Joe Allen
122,,Álvaro Fernández
123,,Ismael Koné
124,,Mark Sykes
125,,John Buckley
126,,Pelly Ruddock Mpanzu
127,,Romaine Sawyers
128,,Jack Rudoni
129,,Daniel Johnson
130,,Tom Cleverley
131,,Ozan Tufan
132,,Sammie Szmodics
133,,Tim Iroegbunam
134,,Andy King
135,,Marcus Forss
136,,Liam Walsh
137,,Tyrhys Dolan
138,,Mamadou Loum
139,,Jaden Philogene-Bidace
140,,Luke Berry
141,,Etienne Camara
142,,Callum Styles
143,,Oliver Burke
144,,Elliot Embleton
145,,Josh Bowler
146,,John Fleck
147,,Shane Ferguson
148,,Jonathan Hogg
149,,Hakeem Odofin
150,,Isaiah Jones
151,,Nathaniel Chalobah
152,,Tom Naylor
153,,Matt Phillips
154,,Ovie Ejaria
155,,Marc Albrighton
156,,Jayden Bogle
157,,Hannibal Mejbri
158,,Ben Jackson
159,,Jake Livermore
160,,Jonathan Rowe
161,,Nathan Broadhead
162,,Nick Powell
163,,Xavier Simons
164,,Onel Hernández
165,,Tyrese Fornah
166,,Tendayi Darikwa
167,,Jacob Brown
168,,Liam Gibbs
169,,Faustino Anjorin
170,,Allan Campbell
171,,Jack Burroughs
172,,Matthew Sorinola
173,,Fankaty Dabo
174,,Jordan Cousins
175,,Jamie Lindsay
176,,Bradley Dack
177,,Dimitrios Pelkas
178,,Thomas Sang
179,,Gavin Whyte
180,,Tariqe Fosu-Henry
181,,Ryan Woods
182,,Ben Woodburn
183,,Milot Rashica
184,,Niels Nkounkou
185,,Todd Kane
186,,Ben Wiles
187,,Andy Rinomhota
188,,Édouard Michut
189,,Callum Wright
190,,Jay Matete
191,,Gary Gardner
192,,Abu Kamara
193,,Jeff Hendrick
194,,Thelo Aasgaard
195,,Tom Rogić
196,,Liam Bridcutt
197,,Sam Clucas
