#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
244,,Elayis Tavsan,0,0.06,0,0,0.75,0.22
245,,Enric Llansana,0,0.05,0,0,1.05,0.14
246,,Gerrit Nauber,0,0.21,0,0,1,0.16
247,,Lazaros Lamprou,0,0,0,0,1.25,0.07
248,,Kacper Kozłowski,0,0,0,0,0.69,0.21
249,,Mark van der Maarel,0,0.24,0,0,1,0.1
250,,Kenzo Goudmijn,0,0.06,0,0,1.71,0.18
251,,Perr Schuurs,0,0,0,0,0.5,0
252,,Joël Drommel,3,0.25,0,0,0.5,0.75
253,,Keziah Veendorp,0,0.21,0,0,1.52,0.24
254,,Úmaro Embaló,0,0,0,0,0.7,0.04
255,,Francesco Antonucci,0,0,0,0,1.12,0.06
256,,Hidde ter Avest,0,0.05,0,0,0.55,0.1
257,,Matúš Bero,0,0.19,0,0,1.26,0.29
258,,Jamal Amofa,0,0.13,0,0,1.13,0.23
259,,Achraf Douiri,0,0,0,0,1,0
260,,Florian Krüger,0,0,0,0,1.14,0.05
261,,Daleho Irandust,0,0,0,0,0.76,0
262,,Lars Nieuwpoort,0,0.2,0,0,0.5,0.1
263,,Owen Wijndal,0,0.05,0,0,0.8,0.15
264,,Souffian El Karouani,0,0.27,0,0,1,0.27
265,,Marco van Ginkel,0,0.21,0,0,0.57,0.07
266,,Jonathan de Guzmán,0,0.05,0,0,0.71,0.24
267,,Thorgan Hazard,0,0,0,0,0.11,0.33
268,,Pedro Marques,0,0,0,0,0.43,0.13
269,,Magnus Mattsson,0,0.04,0,0,1,0.2
270,,Finn Stokkers,0,0,0,0,0.83,0.08
271,,Tomáš Suslov,0,0.03,0,0,1.47,0.13
272,,Roy Kuijpers,0,0,0,0,0.75,0.06
273,,Mayckel Lahdo,0,0,0,0,0.16,0.04
274,,Floris Smand,0,0.13,0,0,1.61,0.3
275,,Hobie Verhulst,2.13,0.31,0.13,0.06,0.88,0.19
276,,Mohamed Bouchouari,0,0.15,0,0,1.15,0.19
277,,Mathew Ryan,1.56,0.39,0.17,0,0.89,0.11
278,,Silvester van der Water,0,0,0,0,0.57,0.17
279,,Mikkel Duelund,0,0.07,0,0,0.6,0.13
280,,Bartosz Białek,0,0.08,0,0,0.56,0.08
281,,Alfons Sampsted,0,0,0,0,0.42,0
282,,Nikolai Baden Frederiksen,0,0,0,0,1.23,0.23
283,,Yassin Oukili,0,0,0,0,1.1,0.19
284,,Pelle van Amersfoort,0,0.05,0,0,1.47,0.11
285,,Julius Dirksen,0,0.04,0,0,1.07,0.19
286,,Yassin Ayoub,0,0,0,0,1.33,0.07
287,,Ibrahim Cissoko,0,0,0,0,0.38,0.08
288,,Jasper ter Heide,0,0,0,0,0.75,0.5
289,,Xander Blomme,0,0,0,0,0.63,0.13
290,,Maxim Dekker,0,0.08,0,0,0.85,0.23
291,,Philipp Max,0,0.07,0,0,0.64,0.29
292,,Ragnar Oratmangoen,0,0,0,0,1.47,0.05
293,,Carlos Vinícius,0,0,0,0,1,0
294,,Silvano Vos,0,0,0,0,0,0
295,,Fedde De Jong,0,0,0,0,0,0
296,,Vicente Besuijen,0,0,0,0,0,0
297,,Hussein Ali,0,0,0,0,0,0
298,,Mexx Meerdink,0,0,0,0,0.17,0
299,,Bart Ramselaar,0,0,0,0,0.44,0
300,,Arthur Zagre,0,0.18,0,0,0.55,0
301,,Lorenzo Burnet,0,0.11,0,0,1,0.21
302,,Vurnon Anita,0,0.18,0,0,1.5,0.24
303,,Mathias Kjølø,0,0.05,0,0,0.36,0.09
304,,Christos Tzolis,0,0,0,0,0.3,0
305,,Serano Seymor,0,0,0,0,1.29,0.19
306,,Neraysho Kasanwirjo,0,0.1,0,0,1.45,0.1
307,,Muhammet Tunahan Tasci,0,0,0,0,0.2,0
308,,Jurien Gaari,0,0.15,0,0,1.67,0.24
309,,Lorenzo Lucca,0,0,0,0,0.07,0.07
310,,Youri Baas,0,0,0,0,0.33,0
311,,Laros Duarte,0,0.08,0,0,1.72,0.2
312,,Mario Engels,0,0,0,0,0,0
313,,Bilal Ould-Chikh,0,0,0,0,1.29,0.18
314,,Doke Schmidt,0,0.28,0,0,0.84,0.2
315,,Derry Murkin,0,0.16,0,0,1.88,0.19
316,,Sekou Sylla,0,0,0,0,1,0.2
317,,Fredrik Oppegård,0,0,0,0,0.82,0.09
318,,Ruben Kluivert,0,0,0,0,0.54,0.23
319,,Mitchell Paulissen,0,0.03,0,0,1.14,0.24
320,,Nikolas Agrafiotis,0,0,0,0,0.76,0.06
321,,Adrian Fein,0,0.07,0,0,0.93,0
322,,Tibor Halilović,0,0.05,0,0,0.21,0.05
323,,Daniel van Kaam,0,0.19,0,0,1.74,0.37
324,,Roberts Uldriķis,0,0,0,0,0.64,0.14
325,,Pelle Clement,0,0,0,0,1.06,0.24
326,,Sai Van Wermeskerken,0,0.08,0,0,1.5,0.42
327,,Mees de Wit,0,0,0,0,0.36,0.05
328,,Ahmed El Messaoudi,0,0,0,0,1.16,0.2
329,,Ismael Saibari,0,0,0,0,0.24,0.18
330,,Jan de Boer,6.33,0,0.33,0,3,1
331,,Lennerd Daneels,0,0,0,0,0.33,0
332,,Richairo Živković,0,0.09,0,0,1.28,0.19
333,,Jari Vlak,0,0.06,0,0,1.03,0.1
334,,Peter Leeuwenburgh,3.63,0.13,0.25,0,1.75,0
335,,Che Nunnely,0,0,0,0,0.85,0.15
336,,Francisco Conceição,0,0,0,0,0.37,0.05
337,,Marin Šverko,0,0,0,0,0.8,0
338,,Daan Rots,0,0,0,0,0.23,0
339,,Anthony Musaba,0,0,0,0,0.38,0.06
340,,Gaetano Oristanio,0,0.04,0,0,1.44,0.19
341,,Alex Bangura,0,0.17,0,0,1.55,0.31
342,,Thom van Bergen,0,0,0,0,0.58,0.25
343,,Florent Sanchez Da Silva,0,0.08,0,0,0.92,0
344,,Tom Boere,0,0.08,0,0,0.54,0.08
345,,Julen Lobete,0,0,0,0,0.83,0.03
346,,Kian Fitz-Jim,0,0,0,0,0,0
347,,Mimeirhel Benita,0,0,0,0,0.5,0
348,,Rick Meissen,0,0,0,0,0,0
349,,Elvis Manu,0,0,0,0,1.1,0.2
350,,Michael Breij,0,0,0,0,0.84,0.34
351,,Deroy Duarte,0,0,0,0,1.23,0.27
352,,Ramon Pascal Lundqvist,0,0,0,0,0.77,0.08
353,,Mohamed Sankoh,0,0,0,0,0.67,0.05
354,,Jordy Bruijn,0,0,0,0,0.37,0
355,,Riechedly Bazoer,0,0,0,0,0.31,0.13
356,,Henk Veerman,0,0,0,0,1.21,0.07
357,,Mohamed Taabouni,0,0,0,0,0,0.2
358,,Victor Jensen,0,0,0,0,0.92,0.08
359,,Anthony Descotte,0,0,0,0,0.17,0.17
360,,Patrick Vroegh,0,0,0,0,1,0
361,,Mitchell Dijks,0,0,0,0,0.14,0.14
362,,Tomáš Hájek,0,0,0,0,0.43,0
363,,Simon van Duivenbooden,0,0,0,0,0.11,0.11
364,,Aaron Meijers,0,0,0,0,0.15,0.08
365,,Thijmen Blokzijl,0,0.07,0,0,1.53,0.33
366,,Rashaan Fernandes,0,0,0,0,0.58,0.11
367,,Björn Johnsen,0,0,0,0,1.69,0.38
368,,Walid Ould-Chikh,0,0,0,0,0.78,0.04
369,,Brian Plat,0,0.1,0,0,1.59,0.17
370,,Jahnoah Markelo,0,0,0,0,0.4,0.2
371,,Richard Ledezma,0,0,0,0,0.57,0
372,,Calvin Mac-Intosh,0,0.09,0,0,1.36,0.18
373,,Gabriel Vidović,0,0,0,0,0.56,0.2
374,,Milan Smit,0,0,0,0,0.69,0.15
375,,Tesfaldet Tekie,0,0.13,0,0,0.63,0
376,,Timon Wellenreuther,1.78,0.11,0.11,0.11,0.78,0.44
377,,Maxime Awoudja,0,0,0,0,0.9,0.1
378,,Doğan Erdoğan,0,0.07,0,0,0.96,0.19
379,,Remco Balk,0,0,0,0,0.9,0.17
380,,Jeremy Antonisse,0,0.08,0,0,0.92,0.08
381,,Zakaria Labyad,0,0,0,0,0.57,0.14
382,,Daishawn Redan,0,0,0,0,0.79,0.21
383,,Felix Mambimbi,0,0,0,0,0.38,0.13
384,,Metehan Güçlü,0,0,0,0,0,0
385,,Flip Klomp,0,0,0,0,0,0
386,,Joel Pereira,6,0,0.5,0,4,0.5
387,,Yahya Kalley,0,0,0,0,0.6,0
388,,Martijn Berden,0,0,0,0,0.4,0
389,,Pedro Alemañ Serna,0,0,0,0,0,0
390,,Django Warmerdam,0,0.17,0,0,0.33,0.17
391,,Kevin Felida,0,0,0,0,0.17,0
392,,Zinho Vanheusden,0,0,0,0,0.57,0
393,,Max Bruns,0,0.22,0,0,0.67,0.11
394,,Simon Olsson,0,0.03,0,0,1.15,0.09
395,,Michael Verrips,2.92,0.13,0.17,0,1.83,0.21
396,,Yusuf Barasi,0,0,0,0,0.36,0
397,,Naoki Maeda,0,0,0,0,0,0.18
398,,Reda Kharchouch,0,0,0,0,0.76,0.07
399,,Fernando Pacheco,0,0,0,0,0.33,0
400,,Enzo Cornelisse,0,0.05,0,0,1.25,0.4
401,,Couhaib Driouech,0,0.09,0,0,1.48,0.21
402,,Mads Bech Sørensen,0,0,0,0,2.18,0.27
403,,Denilho Cleonise,0,0,0,0,0.23,0
404,,Rocco Robert Shein,0,0,0,0,0.6,0
405,,Roel Janssen,0,0,0,0,0.2,0
406,,Jamie Jacobs,0,0.11,0,0,0.93,0.11
407,,Zico Buurmeester,0,0,0,0,0.14,0
408,,Gianmarco Cangiano,0,0,0,0,0.4,0.2
409,,Xavier Mous,2.81,0.13,0.25,0.06,1.94,0.19
410,,Jeremy Van Mullem,0,0.07,0,0,0.37,0.07
411,,Wout Brama,0,0,0,0,0.27,0
412,,Thomas Buitink,0,0,0,0,0.57,0.1
413,,Oskar Buur,0,0.06,0,0,0.81,0.06
414,,Sebbe Augustijns,0,0,0,0,0.17,0
415,,David Sambissa,0,0,0,0,0.33,0.17
416,,Djevencio van der Kust,0,0.13,0,0,1.5,0.25
417,,Jasin Assehnoun,0,0,0,0,0.52,0.1
418,,Jacky Donkor,0,0,0,0,0.33,0
419,,Josh Flint,0,0.08,0,0,1.25,0
420,,Vasilios Sourlis,0,0,0,0,0,0
421,,Youri Schoonderwaldt,2,0,0,0,1.5,0
422,,Antoni Milambo,0,0,0,0,0.33,0
423,,Lucas Ocampos,0,0,0,0,0,0
424,,Ben Scholte,0,0,0,0,0.43,0
425,,Yorbe Vertessen,0,0,0,0,0.38,0
426,,Saïd Bakari,0,0,0,0,0.85,0.04
427,,Sven Nieuwpoort,0,0.17,0,0,1.61,0.17
428,,Mauro Júnior,0,0,0,0,0.33,0.5
429,,Aimar Sher,0,0,0,0,1,0.17
430,,Luuk Wouters,0,0,0,0,1,0
431,,Luciano Valente,0,0,0,0,0.65,0.1
432,,Romaric Yapi,0,0,0,0,0.25,0.19
433,,Stipe Radić,0,0,0,0,1.43,0
434,,Mike van Duinen,0,0,0,0,0.79,0.18
435,,Dennis Vos,0,0,0,0,1.5,0
436,,Daan Reiziger,1.63,0.13,0.13,0,0.88,0.5
437,,Ezequiel Bullaude,0,0,0,0,0.11,0.11
438,,Alex Timossi Andersson,0,0,0,0,0.42,0.17
439,,Sylla Sow,0,0,0,0,0.38,0.17
440,,Fredrik André Bjørkan,0,0,0,0,2,0
441,,Chris Lokesa,0,0,0,0,0,0
442,,Givairo Read,0,0,0,0,0,0
443,,Jan Bekkema,0,0,0,0,0,0
444,,Lisandro Magallán,0,0,0,0,0,0.5
445,,Elias Hoff Melkersen,0,0,0,0,1,0
446,,Aventis Aventisian,0,0,0,0,0,0
447,,Vincent Pichel,0,0,0,0,0.5,0
448,,Azzeddine Toufiqui,0,0,0,0,0.2,0
449,,Mickael Tirpan,0,0,0,0,2,0.4
450,,Mohammed Tahiri,0,0,0,0,0,0
451,,Jason Lokilo,0,0.14,0,0,0.29,0.14
452,,Terry Sanniez,0,0,0,0,0.44,0
453,,Noah Naujoks,0,0,0,0,1,0.08
454,,Cole Bassett,0,0,0,0,0.55,0.18
455,,Nathan Markelo,0,0,0,0,0.64,0.07
456,,Joshua Eijgenraam,0,0.08,0,0,1.46,0.23
457,,Rui Mendes,0,0.11,0,0,1.17,0.33
458,,Raphaël Eyongo,0,0,0,0,0.6,0
459,,Eric Oelschlägel,2.56,0.11,0,0,2.11,0.22
460,,Paulos Abraham,0,0,0,0,1.38,0
461,,Pim Saathof,0,0,0,0,0.33,0
462,,Rémy Vita,0,0.04,0,0,0.89,0.11
463,,Mattijs Branderhorst,1.5,0,0.5,0,1,0
464,,Darius Johnson,0,0,0,0,0,0
465,,Jordi Blom,0,0,0,0,0.5,0.5
466,,Danny Hoesen,0,0,0,0,1,0
467,,Thierry Lutonda,0,0.12,0,0,1.3,0.24
468,,Nathan Tjoe-A-On,0,0.1,0,0,1.9,0.24
469,,Ben Rienstra,0,0,0,0,1.5,0.25
470,,Rami Kaib,0,0,0,0,0.67,0.05
471,,Arnaud Luzayadio,0,0,0,0,2,0
