#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
349,,Elvis Manu,0.7,0.3,0,0.8,0,0.5
350,,Michael Breij,0.88,0.34,0,0.31,0,0.88
351,,Deroy Duarte,0.77,1.08,0,0.96,0,0.38
352,,Ramon Pascal Lundqvist,0.38,0.08,0,0.46,0,0.08
353,,Mohamed Sankoh,0.19,0,0,0.14,0,0.24
354,,Jordy Bruijn,0.42,0.16,0,0.11,0,0.53
355,,Riechedly Bazoer,0.5,0.06,0,0.63,0,0.25
356,,Henk Veerman,0.07,0,0,0.66,0,0.34
357,,Mohamed Taabouni,0.4,0.2,0,0.2,0,0
358,,Victor Jensen,0.92,0.25,0,0.17,0.08,0.67
359,,Anthony Descotte,0,0,0,0,0,0.5
360,,Patrick Vroegh,1,0.25,0,0.31,0,0.44
361,,Mitchell Dijks,0.43,0.29,0.14,1.71,0,0.29
362,,Tomáš Hájek,0.57,0.57,0,1.43,0,0.29
363,,Simon van Duivenbooden,0.11,0,0,0,0,0
364,,Aaron Meijers,0.92,0.31,0,0.62,0,0.77
365,,Thijmen Blokzijl,1.13,0.53,0,2.47,0.07,0.33
366,,Rashaan Fernandes,0.89,0.11,0,0.21,0,0.68
367,,Björn Johnsen,0.31,0.23,0,1.77,0,0.54
368,,Walid Ould-Chikh,0.89,0.19,0,0.26,0,0.33
369,,Brian Plat,3.34,1.24,0.03,2.45,0,0.69
370,,Jahnoah Markelo,0.2,0,0,0,0,0
371,,Richard Ledezma,0.29,0.29,0,0.14,0,0
372,,Calvin Mac-Intosh,1.55,0.91,0,2,0,0.27
373,,Gabriel Vidović,0.4,0.28,0,0.08,0,0.2
374,,Milan Smit,0.38,0.15,0,0.15,0,0.23
375,,Tesfaldet Tekie,1.25,0.38,0,0.38,0,0.38
376,,Timon Wellenreuther,0,0,0,0.22,0,0
377,,Maxime Awoudja,0.6,0.7,0,2.2,0,0.1
378,,Doğan Erdoğan,1.37,0.63,0,1.48,0,0.59
379,,Remco Balk,0.93,0.13,0,0.33,0,0.77
380,,Jeremy Antonisse,1.23,0.62,0,0.85,0,1.31
381,,Zakaria Labyad,0.71,0.14,0,0,0,1
382,,Daishawn Redan,0.64,0,0,0.14,0,0.14
383,,Felix Mambimbi,1.13,0.38,0,0.13,0,0.75
384,,Metehan Güçlü,0,0,0,0,0,0
385,,Flip Klomp,1,0,0,0,0,0
386,,Joel Pereira,0,0,0,3,0.5,0
387,,Yahya Kalley,1.2,0.8,0,0.8,0,0.2
388,,Martijn Berden,0.2,0.2,0,0.2,0,0
389,,Pedro Alemañ Serna,0,0,0,0,0,0
390,,Django Warmerdam,1.33,0.5,0,2.17,0,0.17
391,,Kevin Felida,0.5,0,0,0.17,0,0
392,,Zinho Vanheusden,0.29,0.29,0.14,1.86,0,0
393,,Max Bruns,0.67,1,0,1.89,0,0.56
394,,Simon Olsson,0.97,0.61,0,0.3,0,0.76
395,,Michael Verrips,0.04,0.08,0.04,0.83,0.04,0.04
396,,Yusuf Barasi,0.27,0,0,0.27,0,0.09
397,,Naoki Maeda,0.36,0.27,0,0.45,0,0.18
398,,Reda Kharchouch,0.45,0.03,0,0.59,0,0.07
399,,Fernando Pacheco,0.22,0,0,0.33,0,0.56
400,,Enzo Cornelisse,1.15,0.45,0,1.95,0,0.35
401,,Couhaib Driouech,1.48,0.52,0,0.88,0,1.12
402,,Mads Bech Sørensen,0.82,0.55,0.09,4,0,0.27
403,,Denilho Cleonise,0,0,0,0,0,0
404,,Rocco Robert Shein,0.4,0.2,0,0,0,0.4
405,,Roel Janssen,0.8,0.4,0,1.8,0,0.4
406,,Jamie Jacobs,1.37,0.52,0.07,0.44,0,0.96
407,,Zico Buurmeester,0,0,0,0.29,0,0.14
408,,Gianmarco Cangiano,0.2,0,0,0,0,0
409,,Xavier Mous,0.13,0.06,0.13,0.88,0,0.06
410,,Jeremy Van Mullem,0.74,0.44,0,0.96,0,0.33
411,,Wout Brama,0.36,0.45,0,0.36,0,0.27
412,,Thomas Buitink,0.43,0.1,0,0.19,0,0.33
413,,Oskar Buur,1.13,0.5,0,1,0,0.94
