#,Team,Name
1,,Erling Haaland
2,,Bukayo Saka
3,,Phil Foden
4,,Alexis Mac Allister
5,,Declan Rice
6,,Reece James
7,,Enzo Fernández
8,,Gabriel Martinelli
9,,Michael Olise
10,,Benoît Badiashile
11,,Bryan Mbeumo
12,,Moisés Caicedo
13,,Reiss Nelson
14,,Dwight McNeil
15,,Mason Mount
16,,Diogo Dalot
17,,Cody Gakpo
18,,Mohammed Salisu
19,,Pedro Porro
20,,Alexander Isak
21,,Lewis Hall
22,,Darko Gyabi
23,,Shea Charles
24,,Sven Botman
25,,Morgan Gibbs-White
26,,Tyler Adams
27,,Cheick Doucouré
28,,William Saliba
29,,Danilo
30,,Marc Guéhi
31,,Jacob Ramsey
32,,Armel Bella-Kotchap
33,,Amadou Onana
34,,Hamed Junior Traorè
35,,Julio Enciso
36,,Noni Madueke
37,,Antony
38,,Darwin Núñez
39,,Julián Álvarez
40,,Matthew Craig
41,,Valentino Livramento
42,,Joe Willock
43,,Evan Ferguson
44,,Emerson Royal
45,,Marcus Tavernier
46,,Ibrahima Konaté
47,,Toti Gomes
48,,Jadon Sancho
49,,Kai Havertz
50,,Dejan Kulusevski
51,,David Datro Fofana
52,,Matheus Cunha
53,,Rico Lewis
54,,Wesley Fofana
55,,Nathan Collins
56,,Harvey Elliott
57,,Roméo Lavia
58,,Curtis Jones
59,,Lewis Miley
60,,Samuel Amo-Ameyaw
61,,Tyrell Malacia
62,,Boubacar Kamara
63,,Manor Solomon
64,,João Gomes
65,,Gianluca Scamacca
66,,Vitaliy Mykolenko
67,,Levi Colwill
68,,Dango Ouattara
69,,Jan Paul van Hecke
70,,Cole Palmer
71,,Pascal Struijk
72,,Trevoh Chalobah
73,,Luis Sinisterra
74,,Jakub Kiwior
75,,Conor Gallagher
76,,Boubakary Soumaré
77,,Pedro Neto
78,,Sam Greenwood
79,,João Félix
80,,Sergio Gómez
81,,Carney Chukwuemeka
82,,Albert Sambi Lokonga
83,,Chris Richards
84,,Kamaldeen Sulemana
85,,Brennan Johnson
86,,Fábio Vieira
87,,Neco Williams
88,,Billy Gilmour
89,,Thomas Cannon
90,,Isaac Price
91,,Giulian Biancone
92,,Jeremy Sarmiento
93,,Oliver Skipp
94,,Tyrick Mitchell
95,,Tetê
96,,Mads Roerslev
97,,Yasin Ayari
98,,Crysencio Summerville
99,,Juan Larios
100,,James Garner
101,,Nathan Patterson
102,,Anthony Gordon
103,,Victor Kristiansen
104,,Illan Meslier
105,,Sékou Mara
106,,Rúben Vinagre
107,,Samuel Edozie
108,,Ben Johnson
109,,Elliot Anderson
110,,Rayan Aït Nouri
111,,Ryan Sessegnon
112,,Flynn Downes
113,,Carlos Alcaraz
114,,Aaron Hickey
115,,Jaidon Anthony
116,,Edward Nketiah
117,,Wilfried Gnonto
118,,Bryan Gil
119,,Joe Gelhardt
120,,Mikkel Damsgaard
121,,Ellis Simms
122,,Stefan Bajčetić
123,,Kevin Schade
124,,Tariq Lamptey
125,,Fabio Carvalho
126,,Armando Broja
127,,Antoine Semenyo
128,,Anthony Elanga
129,,Keane Lewis-Potter
130,,Jack Hinshelwood
131,,Divin Mubama
132,,Mads Bech Sørensen
133,,Boubacar Traoré
134,,Hugo Bueno
135,,Emile Smith Rowe
136,,Gavin Bazunu
137,,Ibrahima Diallo
138,,Jordan Zemura
139,,Illia Zabarnyi
140,,Luke Thomas
141,,Alejandro Garnacho
142,,Mark Travers
143,,Jhon Durán
144,,Naouirou Ahamada
145,,Georginio Rutter
146,,Mykhaylo Mudryk
147,,Facundo Pellistri
148,,Joe Hodge
149,,Brenden Aaronson
150,,Pape Matar Sarr
151,,Mateo Joseph
152,,Kobbie Mainoo
153,,Máximo Perrone
154,,Tyrese Francois
155,,Facundo Buonanotte
156,,Djed Spence
157,,Cameron Archer
158,,Jay Stansfield
159,,Chem Campbell
160,,Halil Dervişoğlu
161,,Omari Hutchinson
162,,Bobby Clark
163,,Andrew Moran
164,,Cody Drameh
165,,Lewis Brunt
166,,Ben Doak
167,,Luke Harris
168,,Malcolm Ebiowei
169,,Japhet Tanganga
170,,Dominic Ballard
171,,Cameron Peupion
172,,Dexter Lembikisa
173,,Owen Bevan
174,,Joe Whitworth
175,,Alex Mighten
176,,Kami Doyle
177,,Odeluga Offiah
178,,Yan Valery
179,,Marquinhos
180,,Ethan Nwaneri
181,,Harvey White
182,,Conor Coventry
183,,David Ozoh
184,,George Abbott
