#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
257,,Cristian Martínez,0.5,0.04,0,0.19,0,0.08
258,,Marco Alexander Carrasco Bonilla,1.5,0.5,0,0.71,0,0.5
259,,Ronny Biojo,0.47,1.18,0.12,3.18,0,0.24
260,,Darwin Estuardo Quilumba Diaz,0.61,1,0,3.5,0,0.22
261,,Marco Montaño,1.59,0.52,0,1.22,0,1.04
262,,Adonis Preciado,0.86,0.45,0,0.05,0,0.09
263,,Alex Rangel,2.68,0.64,0,2.55,0,0.64
264,,Romario Caicedo,0.96,0.81,0.04,0.92,0,0.19
265,,Patrickson Delgado,0.83,0.5,0,0.5,0,0.17
266,,Bryan Elian Vinan Rodriguez,0.67,0,0,0.11,0,0.11
267,,Derlis Mereles,0,0,0,0,0,0
268,,Álvaro Preciado,1,0,0,0,0,0
269,,Guillermo Rendón,1,0,0,0,0,0
270,,Marcos Olmedo,1.5,0.5,0,0,0,1
271,,Jeremy Mina,0.5,1.5,0,1,0,0.5
272,,Ronal de Jesus,0,0.67,0,0,0,0
273,,Ariel Aguas,0.71,0.86,0,2,0,0.14
274,,Ivan Becker,0.67,0.56,0,0.56,0,0.56
275,,Keny Arroyo,0,0,0,0,0,0
276,,Jairo Reyes,0,0,0,0,0,0
277,,Jackson Rodríguez,0.25,0.63,0,0.88,0,0.38
278,,Maikel Valencia,0.91,0.41,0,0.23,0,0.23
279,,Mauricio Alonso,0.62,0.21,0,0.28,0,0.48
280,,Cristian Pellerano,0.76,0.29,0,0.24,0,0.62
281,,Marlon Medranda,1.68,0.95,0.05,1.5,0,0.36
282,,Bryan Carabalí,1,1.06,0,0.71,0,0.76
283,,Ronny Borja,1.5,0.33,0,0.17,0,1.58
284,,Carlos Feraud,0.43,0.14,0,0,0,0.21
285,,Rodrigo Rivas González,0.22,0.04,0,0.22,0,0.09
286,,Ariel Garcia,0.5,1.17,0,2.33,0,0.25
287,,Bruno Téliz,1.29,0.57,0,0.81,0,0.86
288,,Andres Campas,1.2,1.9,0.1,2.2,0,0.6
289,,Mario Pineida,1.55,0.7,0.05,1.05,0,0.65
290,,Pablo Cifuentes,0.89,1,0.04,5.3,0.04,0.48
291,,José Luis Angulo,0,0,0.13,1.06,0,0
292,,Erick Castillo,0.48,0,0.04,0.22,0,0.26
293,,Bryan Tana,1,0.74,0,0.32,0,1.11
294,,Enson Rodriguez,0.14,0,0,0.21,0,0
295,,Henry Mercado,1.67,0.67,0,1.33,0,0.5
296,,Janus Vivar,0.88,0.38,0,0.13,0,0.25
297,,Rodrigo Melo,1.85,1.44,0,1.63,0,0.81
298,,Jonathan Borja,0.33,0.13,0,0,0,0.4
299,,Enzo Ariel Fernandez,0.57,0,0,0.14,0,0.14
300,,Roberto Garcés,0.85,0.81,0,1.26,0,0.26
301,,Fidel Martínez,0.3,0,0,0.1,0,0.2
302,,Leonardo Villagra,0,0.11,0,0.22,0,0.11
303,,Patrik Mercado,0.52,0.13,0,0.09,0,0.39
304,,Diego Ávila,0.07,0,0,0,0,0.14
305,,Rommel Tapia,1.08,0.46,0,0.23,0,0.81
306,,Jhon Narvaez,2.35,0.74,0.09,2.22,0.04,0.43
307,,Charles Vélez,0.69,0.58,0.04,0.81,0,0.35
308,,Óscar Quiñónez,0.92,1.24,0,2.92,0,0.16
309,,Glendys Mina,1.36,0.64,0.04,1.4,0,0.4
310,,Dany Coronel,0.2,0.16,0,0.24,0,0.16
311,,Angelo Mina,1.42,0.68,0,0.42,0,0.74
312,,Orlin Quinonez,1.44,1.06,0,1.11,0,0.61
313,,Stalin Morocho,0.69,0.31,0,0.31,0,0.42
314,,Bryan Rivera,1.23,1,0,1.5,0,0.38
315,,Pedro Perlaza,1.05,0.71,0,1.05,0,0.52
316,,Jhon Sánchez,0.23,0.27,0.05,0.09,0,0.27
317,,Jhoanner Chávez,0.53,0.27,0,0.33,0,0.33
318,,Allen Obando,0,0,0,0.33,0,0
319,,Jairon Charcopa,0,0,0,0,0,0
320,,Kevin Mercado,0,0,0,0,0,0.17
321,,Robinson Requene,1.59,0.41,0,1.24,0,0.35
322,,Daniel Patino,1.74,1.04,0,0.96,0,0.52
323,,Carlos Cuero,1.08,0.63,0.04,1.17,0,0.42
324,,Ronald Briones,0.55,0.45,0,0.36,0,0.27
325,,Jonathan Bauman,0.24,0.04,0,0.04,0,0.04
326,,Luis Gustavino,1.21,0.58,0,1.74,0,0.84
327,,Rommel Cabezas,1,1,0,2.5,0,0.75
328,,Gregori Anangonó,1.36,0.73,0.09,1.27,0,0.36
329,,Jesús Preciado,1.28,0.31,0,0.48,0,0.59
330,,Milton Bolaños,0.59,1,0,1.06,0,0.65
331,,Cristian Enciso,0.32,1,0.09,3.73,0,0.32
332,,Eddie Guevara,0.7,1.1,0,3.8,0,0.4
333,,Edwin Mesa,1.64,0.92,0.04,1.72,0,0.52
334,,José Carabalí,1.04,0.83,0.04,0.3,0,0.57
