#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
138,,Dennis Quintero,0,0.28,0,0,1,0.08
139,,Kelvin Osorio,0,0,0,0,0.6,0
140,,Jesús Trindade,0,0.27,0,0,0.8,0.07
141,,Juan Nazareno,0,0,0,0,0.17,0
142,,Wilman Pabón,2.8,0.2,0.4,0,1.2,0.1
143,,Francisco Gatti,0,0,0,0,0.42,0.08
144,,Rolando David Silva,2.43,0.3,0.27,0,0.9,0.3
145,,Leonel Quiñónez,0,0.3,0,0,0.52,0.17
146,,Facundo Rivero,0,0.19,0,0,1.14,0.14
147,,Christian Ortíz,0,0.04,0,0,0.72,0
148,,David Noboa,0,0.16,0,0,0.37,0.11
149,,Angel Quiñonez,0,0.06,0,0,0.47,0
150,,Arián Pucheta,0,0.26,0,0,0.83,0.17
151,,Esteban Davila,0,0,0,0,0.35,0.15
152,,Renny Jaramillo,0,0.29,0,0,0.93,0.11
153,,Marcos Andrés López,0,0.33,0,0,0.9,0.27
154,,Kevin Rodriguez,0,0,0,0,0.56,0.06
155,,Anderson Naula,0,0.03,0,0,0.97,0.17
156,,David Ribeiro Pereira,0,0,0,0,0.43,0.29
157,,Joel Quintero,0,0,0,0,0,0
158,,Byron Mina,0,0,0,0,0.5,0
159,,Aubrey David,0,0.33,0,0,0.83,0
160,,Ethan Minda,3,0,0,0,1,0
161,,Johan Lara,3,0,0,0,1,0
162,,Rooney Troya,0,0,0,0,0.5,0
163,,Jair Castillo,0,0.17,0,0,0.17,0.17
164,,Janner Corozo,0,0,0,0,0.7,0.04
165,,Carlos Arboleda,0,0.08,0,0,0.73,0.08
166,,Richard Calderón,0,0.04,0,0,0.48,0.04
167,,Maikel Reyes,0,0.18,0,0,0.55,0.18
168,,Eddy Mejía,0,0,0,0,0.58,0
169,,Diego Armas,0,0,0,0,1.09,0.18
170,,Walter Hinostroza,3.44,0.16,0.32,0.04,1.64,0.16
171,,Jean Carlos Montaño,0,0.14,0,0,0.5,0.14
172,,Steven Tapiero,0,0.08,0,0,0.83,0.04
173,,Pedro Velasco,0,0.08,0,0,0.92,0.15
174,,Vinicio Angulo,0,0.06,0,0,1.29,0.18
175,,José Alberti,0,0.09,0,0,0.55,0.09
176,,Guillermo Fratta,0,0.45,0,0,0.82,0.18
177,,Madison Julio,0,0.05,0,0,0.71,0
178,,Edison Vega,0,0.28,0,0,0.72,0.12
179,,Jefferson Nazareno,0,0.33,0,0,0.33,0
180,,Darío Aimar,0,0.39,0,0,1,0
181,,Cristian Colmán,0,0,0,0,1.08,0.08
182,,Darlin Leiton,0,0,0,0,0.4,0
183,,Davor Montiel,0,0,0,0,1.5,0
184,,Juan Bolado,2.13,0.38,0,0,1,0
185,,Carlos Uvilde Sanchez Esmeraldas,0,0.1,0,0,0.4,0.1
186,,Daniel Porozo,0,0.04,0,0,1.04,0.15
187,,Lautaro Díaz,0,0.04,0,0,0.43,0.04
188,,Mateo Carabajal,0,0.17,0,0,0.65,0.04
189,,Bryan Rodriguez,0,0,0,0,0.58,0
190,,Daniel Mejia,0,0,0,0,0,0
191,,Layan Loor,0,0.19,0,0,1.19,0.08
192,,Edison Carcelen,0,0.23,0,0,0.68,0.09
193,,Cristian Penilla,0,0,0,0,0.28,0
194,,Christian Oña,0,0.25,0,0,0.63,0
195,,Vilinton Branda,0,0,0,0,0.67,0.33
196,,Bryan Oña,0,0,0,0,1,0
197,,Manu Balda,0,0,0,0,0.76,0.12
198,,Jimmy Mina,0,0.08,0,0,1.58,0.08
199,,Nicolás Goitea,0,0.43,0,0,0.86,0.18
200,,Jhonny Quiñónez,0,0.05,0,0,0.86,0.05
201,,Joshue Quinonez,0,0.11,0,0,0.89,0.11
202,,Renny Sinisterra,0,0.11,0,0,0.82,0.11
203,,Agustin Maziero,0,0,0,0,0.83,0.1
204,,Sebastián Assis,0,0.1,0,0,0.8,0.27
205,,Fernando Gaibor,0,0.14,0,0,0.64,0.04
206,,Sergio Sosa,0,0,0,0,0.5,0
207,,Gustavo Cortez,0,0.06,0,0,0.38,0.06
208,,Manuel Corozo,0,0,0,0,0.5,0
209,,Mayckel Uriarte,0,0,0,0,0,0
210,,Jefferson Caicedo,0,0,0,0,0.53,0.05
211,,Wilter Ayovi,0,0,0,0,0.43,0.07
212,,Joao Ortíz,0,0.15,0,0,0.81,0.04
213,,Danny Luna,0,0,0,0,0.31,0.08
214,,Marcelo Moreno,0,0.1,0,0,0.3,0.15
215,,Ousmane N’Dong,0,0.15,0,0,1.1,0.15
216,,Kevin Becerra,0,0.1,0,0,1.1,0.17
217,,Roger Arias,0,0.21,0,0,1.34,0.17
218,,Daniel Clavijo,0,0,0,0,0.58,0
219,,Yaimar Medina,0,0,0,0,0.61,0.11
220,,Andrés Felipe Ávila,0,0.08,0,0,0.79,0.08
221,,Tommy Chamba,0,0.06,0,0,0.18,0
222,,Luciano Recalde,0,0.32,0,0,1,0.21
223,,José Andrade,0,0,0,0,0.39,0.13
224,,Ronald Perlaza,0,0,0,0,0.2,0.1
225,,Francisco Mera,0,0.04,0,0,0.57,0.14
226,,Adolfo Muñoz,0,0,0,0,0.48,0
227,,David Cabezas,2.5,0.22,0.5,0.06,1.39,0.06
228,,Luis Caicedo,0,0.41,0,0,1.03,0.17
229,,Jean Humanante,0,0,0,0,1.15,0.12
230,,Jordan Chillambo,0,0.14,0,0,1.43,0.19
231,,Jalmar Almeida,0,0,0,0,0.37,0.05
232,,Dixon Arroyo,0,0.33,0,0,0.33,0.33
233,,Jonnathan Mina,0,0.46,0,0,0.79,0.14
234,,Onofre Mejia,0,0.13,0,0,0.65,0.09
235,,Steven Gomez,0,0,0,0,0.33,0
236,,Olmes García,0,0,0,0,0.3,0.1
237,,Lucas Ontivero,0,0,0,0,0.29,0
238,,Nicolás Previtali,0,0.09,0,0,0.55,0
239,,Yilmar Filigrana,0,0,0,0,0.29,0.07
240,,Richard Mina,0,0.31,0,0,0.54,0.23
241,,Jimmy Evans,0,0.04,0,0,0.89,0.15
242,,Kevin Velasco,0,0,0,0,0.33,0
243,,Enzo López,0,0,0,0,0.54,0.12
244,,Jean Carlos Estacio,0,0.22,0,0,0.65,0.13
245,,Jose Caicedo,0,0,0,0,0.43,0
246,,Henry Patta,0,0,0,0,0.81,0.07
247,,Darwin Torres,0,0.07,0,0,1.57,0.21
248,,Michael Rangel,0,0,0,0,0.71,0
249,,José Hernández,0,0.14,0,0,1.21,0.14
250,,Jorge Pinos,3,0.27,0.27,0,1.23,0.18
251,,Alejandro Gabriel Quintana,0,0,0,0,0.13,0
252,,John Medina,0,0.25,0,0,1,0.25
253,,Ariel Almagro,0,0.06,0,0,0.88,0.06
254,,Walter Chavez,2.32,0.32,0.29,0,0.89,0.11
255,,Diego Hurtado,0,0,0,0,0.14,0
256,,Wilker Ángel,0,0.36,0,0,0.91,0.27
257,,Cristian Martínez,0,0.04,0,0,0.69,0.04
258,,Marco Alexander Carrasco Bonilla,0,0,0,0,0.79,0.07
259,,Ronny Biojo,0,0.12,0,0,0.71,0.29
260,,Darwin Estuardo Quilumba Diaz,0,0.17,0,0,1,0.11
261,,Marco Montaño,0,0.22,0,0,0.96,0.19
262,,Adonis Preciado,0,0.05,0,0,0.55,0.05
263,,Alex Rangel,0,0.14,0,0,0.91,0.14
264,,Romario Caicedo,0,0.42,0,0,0.77,0.12
265,,Patrickson Delgado,0,0,0,0,0.17,0.33
266,,Bryan Elian Vinan Rodriguez,0,0,0,0,0.11,0
267,,Derlis Mereles,0,0,0,0,0,0
268,,Álvaro Preciado,0,0,0,0,0,0
269,,Guillermo Rendón,0,0,0,0,0,0
270,,Marcos Olmedo,0,0,0,0,0.5,0
271,,Jeremy Mina,0,0,0,0,0.5,0
272,,Ronal de Jesus,0,0,0,0,0,0
273,,Ariel Aguas,0,0.14,0,0,0.71,0.14
274,,Ivan Becker,0,0,0,0,0.33,0
275,,Keny Arroyo,0,0,0,0,1,1
276,,Jairo Reyes,0,0,0,0,1,0
277,,Jackson Rodríguez,0,0.13,0,0,0.13,0
278,,Maikel Valencia,0,0,0,0,0.64,0.18
279,,Mauricio Alonso,0,0,0,0,1.03,0.17
280,,Cristian Pellerano,0,0.05,0,0,0.57,0.05
281,,Marlon Medranda,0,0.14,0,0,0.68,0.09
282,,Bryan Carabalí,0,0.24,0,0,0.35,0.12
283,,Ronny Borja,0,0.08,0,0,1,0.08
284,,Carlos Feraud,0,0.07,0,0,0.57,0
285,,Rodrigo Rivas González,0,0,0,0,0.48,0.22
286,,Ariel Garcia,0,0.25,0,0,0.58,0.08
287,,Bruno Téliz,0,0.05,0,0,1.24,0.1
288,,Andres Campas,0,0,0,0,1.4,0.2
289,,Mario Pineida,0,0.25,0,0,0.7,0.05
290,,Pablo Cifuentes,0,0.22,0,0,1.04,0.19
291,,José Luis Angulo,2.94,0.19,0.25,0,1.38,0.19
292,,Erick Castillo,0,0,0,0,0.65,0.04
293,,Bryan Tana,0,0.05,0,0,1.21,0.11
294,,Enson Rodriguez,0,0,0,0,0.14,0.07
295,,Henry Mercado,0,0.17,0,0,1,0
296,,Janus Vivar,0,0,0,0,0.38,0
297,,Rodrigo Melo,0,0.22,0,0,1.04,0.22
298,,Jonathan Borja,0,0,0,0,0.4,0.07
299,,Enzo Ariel Fernandez,0,0,0,0,0.57,0
300,,Roberto Garcés,0,0.15,0,0,1.11,0.15
301,,Fidel Martínez,0,0,0,0,0,0
302,,Leonardo Villagra,0,0,0,0,0,0
303,,Patrik Mercado,0,0.04,0,0,0.3,0.09
304,,Diego Ávila,0,0,0,0,0.29,0.07
305,,Rommel Tapia,0,0,0,0,0.77,0.12
306,,Jhon Narvaez,0,0.09,0,0,1,0.09
307,,Charles Vélez,0,0.19,0,0,1.23,0.12
