Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Rémi Walter,0.09,0.0,45.0,0.5,0.0,0.0,1.32,0.94,0.0,0.79,0.0,0.82,0.09,0.03,43.12,89.7,8.44,68.91,0.0,0.21,0.0,0.0,1.41,0.15,0.09,0.0,54.55,52.02,0.59,0.53,34,2,3,EEUU MLS,4
Andrew Gutman,0.16,0.16,57.14,1.24,0.04,0.0,2.0,0.96,0.0,1.28,0.0,0.68,0.12,0.04,34.08,78.87,7.08,39.02,0.0,0.16,0.0,0.0,1.32,0.12,0.2,0.0,58.18,57.69,1.44,1.36,25,2,2,EEUU MLS,4
Facundo Quignon,0.07,0.0,91.67,0.44,0.04,0.0,2.0,0.74,0.0,1.19,0.0,1.0,0.07,0.0,35.56,87.71,4.85,55.26,0.0,0.07,0.0,0.0,0.41,0.19,0.22,0.0,39.53,49.25,0.59,1.41,27,2,3,EEUU MLS,4
Júnior Moreno,0.07,0.0,55.56,0.62,0.0,0.0,1.79,1.24,0.03,0.83,0.0,0.72,0.07,0.0,35.83,86.14,7.03,68.42,0.0,0.07,0.0,0.0,1.14,0.21,0.17,0.0,31.25,50.0,0.55,1.14,29,2,3,EEUU MLS,4
José Martínez,0.0,0.0,56.72,1.03,0.0,0.0,2.15,1.58,0.03,1.15,0.0,1.06,0.06,0.09,42.3,78.8,7.36,57.83,0.0,0.24,0.0,0.0,0.7,0.15,0.3,0.03,48.53,51.67,1.36,1.52,33,2,3,EEUU MLS,4
Lassi Lappalainen,0.1,0.13,55.29,0.93,0.0,0.0,1.47,0.47,0.0,0.33,0.0,0.9,0.1,0.17,28.23,80.99,9.0,63.01,0.0,0.07,0.0,0.0,0.9,0.17,0.03,0.0,54.17,53.65,0.7,0.3,30,2,3,EEUU MLS,4
Ranko Veselinović,0.03,0.0,25.0,0.32,0.0,0.0,1.32,1.06,0.1,5.74,0.0,0.32,0.0,0.03,34.68,85.4,1.52,49.7,0.0,0.29,0.0,0.0,1.32,0.26,0.16,0.0,52.63,55.8,0.32,0.71,31,1,2,EEUU MLS,4
Ilie Sánchez,0.03,0.0,72.73,0.44,0.0,0.0,1.53,1.56,0.06,1.31,0.0,1.25,0.11,0.0,46.61,82.54,10.56,52.45,0.0,0.25,0.0,0.0,0.83,0.11,0.17,0.03,71.58,57.64,0.78,1.06,36,3,3,EEUU MLS,4
Bernard Kamungo,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,2.0,0.0,1,1,4,EEUU MLS,4
Harvey Neville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,EEUU MLS,4
James Pantemis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.46,0.0,0.0,0.0,0.0,20.77,81.11,0.31,41.67,2.08,0.38,0.15,0.0,1.08,0.08,0.0,0.0,100.0,88.89,0.08,0.08,13,2,1,EEUU MLS,4
Joe Willis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.52,0.09,0.0,0.0,0.03,24.52,65.02,0.67,44.82,3.09,0.27,0.24,0.06,1.0,0.18,0.03,0.0,100.0,90.91,0.09,0.03,33,3,1,EEUU MLS,4
Andreu Fontàs,0.07,0.0,66.67,0.46,0.0,0.0,1.32,1.04,0.0,3.43,0.04,0.43,0.04,0.0,66.29,87.23,7.75,51.91,0.0,0.21,0.0,0.0,1.29,0.14,0.21,0.04,56.72,57.96,0.36,0.71,28,3,2,EEUU MLS,4
Sean Davis,0.03,0.0,82.35,0.4,0.0,0.0,1.94,1.71,0.0,1.09,0.0,1.03,0.03,0.03,35.23,87.51,6.57,57.97,0.0,0.09,0.0,0.0,0.89,0.2,0.11,0.0,63.33,57.6,0.69,0.74,35,2,3,EEUU MLS,4
Nicolás Acevedo,0.0,0.0,66.67,0.71,0.0,0.0,2.24,1.26,0.0,1.0,0.0,1.15,0.0,0.0,50.26,85.25,8.53,60.84,0.0,0.15,0.0,0.0,0.76,0.18,0.26,0.0,60.38,53.29,0.85,1.35,34,1,3,EEUU MLS,4
Steve Birnbaum,0.06,0.03,100.0,0.72,0.06,0.0,0.72,1.91,0.0,3.81,0.0,0.25,0.13,0.0,43.66,81.96,2.5,49.33,0.0,0.16,0.0,0.0,1.78,0.22,0.19,0.03,79.56,67.63,0.63,1.41,32,3,2,EEUU MLS,4
Mamadou Fall,0.06,0.06,90.0,0.81,0.0,0.0,1.38,1.13,0.0,3.0,0.0,0.69,0.06,0.06,46.19,81.19,3.5,40.91,0.0,0.19,0.0,0.0,0.88,0.06,0.38,0.0,65.85,53.57,0.13,1.13,16,1,2,EEUU MLS,4
Rayan Raveloson,0.14,0.18,58.06,1.5,0.05,0.0,1.27,0.68,0.0,1.32,0.0,0.95,0.05,0.09,38.95,86.11,9.27,62.03,0.0,0.27,0.0,0.0,0.91,0.18,0.18,0.0,45.16,50.86,1.32,0.91,22,2,2,EEUU MLS,4
Emiliano Rigoni,0.0,0.2,71.43,0.9,0.0,0.0,1.1,0.3,0.0,0.5,0.0,0.1,0.2,0.0,14.5,81.38,5.6,68.75,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,75.0,63.64,0.5,1.0,10,2,3,EEUU MLS,4
Zac MacMath,0.0,0.0,100.0,0.06,0.0,0.0,0.0,0.03,0.03,0.77,0.14,0.03,0.0,0.0,32.14,51.64,1.89,35.36,3.17,0.29,0.29,0.09,1.2,0.14,0.09,0.0,87.5,81.25,0.11,0.03,35,3,1,EEUU MLS,4
Mark-Anthony Kaye,0.12,0.04,42.86,0.88,0.0,0.0,2.36,1.16,0.0,0.68,0.0,1.48,0.12,0.08,37.68,82.91,7.96,68.85,0.0,0.08,0.0,0.0,1.28,0.12,0.12,0.0,46.15,50.0,1.24,1.16,25,2,3,EEUU MLS,4
Sebastián Ferreira,0.42,0.39,52.08,2.19,0.06,0.0,0.61,0.23,0.0,0.35,0.0,0.61,0.03,0.1,15.19,73.04,4.58,53.85,0.0,0.06,0.0,0.0,1.16,0.06,0.06,0.0,35.38,39.0,0.9,1.23,31,2,4,EEUU MLS,4
Aimé Mabika,0.0,0.0,50.0,0.13,0.0,0.0,1.19,0.94,0.06,3.5,0.0,0.31,0.06,0.06,26.5,87.03,0.81,52.17,0.0,0.13,0.0,0.0,1.06,0.13,0.06,0.0,61.54,61.19,0.31,0.5,16,2,2,EEUU MLS,4
Zachary Brault Guillard,0.21,0.0,15.79,0.32,0.0,0.0,0.47,0.42,0.0,0.26,0.0,0.26,0.26,0.16,15.58,83.11,4.58,50.0,0.0,0.0,0.0,0.0,0.37,0.11,0.05,0.0,33.33,32.26,0.16,0.21,19,1,3,EEUU MLS,4
Dylan Borrero,0.25,0.0,50.0,1.58,0.0,0.0,1.33,0.25,0.0,0.08,0.0,0.83,0.17,0.08,14.0,77.98,4.58,47.62,0.0,0.0,0.0,0.0,0.83,0.08,0.08,0.0,12.5,51.22,1.08,0.17,12,1,3,EEUU MLS,4
Ismael Tajouri-Shradi,0.33,0.17,63.64,0.67,0.0,16.67,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,90.28,5.17,50.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,57.89,0.5,0.33,6,2,4,EEUU MLS,4
Alfredo Morales,0.0,0.0,64.0,0.67,0.0,0.0,1.83,1.17,0.0,1.38,0.04,0.63,0.04,0.08,51.54,90.22,6.38,67.07,0.0,0.25,0.0,0.0,1.0,0.17,0.29,0.04,53.23,52.13,0.71,1.46,24,3,3,EEUU MLS,4
Sergio Córdova,0.32,0.41,49.02,1.79,0.09,0.0,0.74,0.15,0.0,0.38,0.0,0.41,0.06,0.03,12.79,71.72,4.32,56.25,0.0,0.06,0.0,0.0,0.82,0.09,0.06,0.0,41.4,46.67,1.35,0.88,34,2,4,EEUU MLS,4
Yuya Kubo,0.04,0.0,60.47,0.57,0.0,0.0,2.0,0.71,0.0,0.43,0.0,0.93,0.07,0.04,22.25,84.11,6.5,71.67,0.0,0.0,0.0,0.0,0.82,0.11,0.18,0.0,52.94,52.66,0.64,1.07,28,2,4,EEUU MLS,4
Luquinhas,0.16,0.03,52.63,1.13,0.0,0.0,0.94,0.52,0.0,0.19,0.0,0.81,0.1,0.1,17.1,73.58,7.0,30.0,0.0,0.1,0.0,0.0,0.84,0.06,0.03,0.0,33.33,49.81,1.65,0.58,31,2,3,EEUU MLS,4
Kamal Miller,0.07,0.03,69.09,0.97,0.03,0.0,0.93,1.07,0.03,2.0,0.0,0.41,0.14,0.1,58.59,84.81,10.79,53.53,0.0,0.21,0.0,0.0,1.17,0.28,0.1,0.03,61.97,59.63,0.72,0.62,29,2,2,EEUU MLS,4
Kervin Arriaga,0.04,0.04,46.67,0.84,0.04,0.0,1.32,0.76,0.0,1.24,0.0,1.08,0.0,0.0,40.76,84.4,9.0,66.67,0.0,0.12,0.0,0.0,1.0,0.24,0.32,0.0,61.63,54.66,1.44,1.08,25,2,3,EEUU MLS,4
Derrick Etienne Junior,0.27,0.21,42.62,1.48,0.03,0.0,0.76,0.45,0.0,0.21,0.0,0.7,0.18,0.18,20.03,81.85,7.24,43.18,0.0,0.09,0.0,0.0,0.73,0.09,0.15,0.0,23.53,44.83,1.09,0.48,33,2,3,EEUU MLS,4
Franco Fragapane,0.23,0.13,52.17,1.1,0.03,0.0,0.87,0.39,0.0,0.23,0.0,0.48,0.06,0.06,29.32,79.32,9.97,57.89,0.0,0.0,0.0,0.0,0.94,0.16,0.19,0.03,50.0,49.47,0.81,0.71,31,2,3,EEUU MLS,4
Adalberto Carrasquilla,0.06,0.03,71.64,0.81,0.0,0.0,1.1,1.13,0.0,0.71,0.0,1.16,0.19,0.1,38.45,81.63,10.16,60.37,0.0,0.1,0.0,0.0,1.39,0.1,0.23,0.03,52.38,50.76,1.32,1.52,31,2,3,EEUU MLS,4
Fredy Montero,0.15,0.23,55.56,1.65,0.04,0.0,0.92,0.23,0.0,0.19,0.0,0.27,0.08,0.04,15.42,79.05,4.69,65.85,0.0,0.0,0.0,0.0,0.46,0.04,0.08,0.0,31.71,47.24,1.62,1.19,26,3,4,EEUU MLS,4
Miguel Navarro,0.0,0.0,40.0,0.44,0.0,0.0,2.08,2.2,0.08,2.24,0.0,0.8,0.08,0.04,40.0,77.3,8.0,32.03,0.0,0.32,0.0,0.0,1.44,0.12,0.36,0.04,69.23,63.47,2.24,1.56,25,1,2,EEUU MLS,4
Tommy McNamara,0.12,0.09,61.54,0.7,0.0,0.0,1.85,0.61,0.06,1.36,0.0,0.42,0.06,0.09,34.3,86.31,6.79,62.26,0.0,0.12,0.0,0.0,0.97,0.18,0.24,0.0,50.0,52.4,0.76,1.36,33,3,3,EEUU MLS,4
Keegan Rosenberry,0.06,0.0,58.62,0.59,0.0,0.0,1.06,1.24,0.09,2.15,0.0,0.56,0.09,0.03,38.85,81.98,6.32,57.64,0.0,0.26,0.0,0.0,1.44,0.18,0.12,0.0,54.0,53.61,0.29,0.56,34,2,2,EEUU MLS,4
Fafà Picault,0.23,0.27,43.53,1.93,0.0,0.0,0.97,1.03,0.03,1.33,0.0,0.63,0.23,0.07,19.97,73.96,4.97,22.22,0.0,0.1,0.0,0.0,1.43,0.07,0.17,0.0,47.2,46.41,1.43,1.07,30,3,3,EEUU MLS,4
Kwadwo Opoku,0.22,0.24,55.07,1.62,0.0,0.0,0.65,0.22,0.0,0.03,0.0,0.35,0.3,0.08,12.49,83.98,5.68,41.18,0.0,0.0,0.0,0.0,0.54,0.11,0.0,0.0,35.0,44.44,0.76,0.62,37,1,4,EEUU MLS,4
Bryan Oviedo,0.0,0.0,50.0,0.43,0.0,0.0,1.29,0.71,0.0,1.0,0.0,0.71,0.14,0.29,24.86,80.46,5.71,43.75,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,50.0,53.49,1.29,0.71,7,3,2,EEUU MLS,4
Paxton Pomykal,0.0,0.0,42.42,0.6,0.0,0.0,2.31,0.71,0.03,0.77,0.0,1.43,0.11,0.06,34.0,84.54,7.6,54.64,0.0,0.06,0.0,0.0,0.63,0.14,0.17,0.0,42.5,54.08,1.91,1.31,35,1,3,EEUU MLS,4
Róger Espinoza,0.07,0.1,44.0,1.13,0.0,0.0,1.57,0.9,0.0,0.63,0.0,0.5,0.07,0.03,27.5,80.85,8.0,66.67,0.0,0.07,0.0,0.0,0.83,0.1,0.37,0.03,44.44,46.26,0.6,1.43,30,3,3,EEUU MLS,4
Nouhou Tolo,0.03,0.03,61.9,0.47,0.0,0.0,1.77,1.43,0.07,2.67,0.03,0.3,0.13,0.07,38.77,85.73,6.43,45.87,0.0,0.17,0.0,0.0,1.17,0.23,0.2,0.0,52.0,59.39,1.03,0.8,30,2,2,EEUU MLS,4
Kerwin Calderón Vargas,0.0,0.08,50.0,1.31,0.0,0.0,0.77,0.08,0.0,0.23,0.0,0.23,0.08,0.0,17.77,81.82,4.46,33.33,0.0,0.0,0.0,0.0,0.69,0.23,0.0,0.0,10.0,47.46,0.92,0.62,13,1,4,EEUU MLS,4
Julian Araujo,0.03,0.06,38.46,0.43,0.03,0.0,2.09,1.31,0.06,2.26,0.03,0.6,0.17,0.14,45.97,85.27,11.17,46.08,0.0,0.2,0.0,0.0,1.17,0.11,0.2,0.0,50.82,49.64,0.57,1.2,35,1,2,EEUU MLS,4
Jack McGlynn,0.04,0.0,66.67,0.85,0.0,0.77,0.69,0.27,0.0,0.23,0.0,0.54,0.08,0.12,28.77,85.43,8.08,64.2,0.0,0.19,0.0,0.0,0.27,0.12,0.12,0.0,31.58,42.86,0.46,0.46,26,1,3,EEUU MLS,4
Erik Godoy,0.17,0.0,100.0,0.33,0.0,0.0,1.17,1.17,0.0,3.33,0.0,0.83,0.0,0.0,39.5,83.97,4.83,51.43,0.0,0.17,0.0,0.0,1.67,0.0,0.17,0.0,53.85,54.84,0.33,0.5,6,2,2,EEUU MLS,4
Washington Corozo,0.0,0.0,66.67,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,4.67,92.86,1.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.33,3,2,4,EEUU MLS,4
Isaac Boehmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,19.0,56.14,1.67,44.44,2.67,0.0,0.33,0.0,1.0,0.33,0.0,0.0,0.0,100.0,0.67,0.0,3,1,1,EEUU MLS,4
Sebastian Berhalter,0.0,0.0,70.0,0.72,0.0,0.0,1.78,1.33,0.0,0.72,0.0,0.78,0.0,0.0,29.67,77.15,6.06,57.84,0.0,0.0,0.0,0.0,1.0,0.11,0.28,0.0,37.5,54.63,0.83,1.06,18,1,3,EEUU MLS,4
César Araújo,0.0,0.03,46.67,0.53,0.0,0.0,2.38,1.0,0.0,0.94,0.03,1.31,0.0,0.0,46.44,90.65,7.78,71.3,0.0,0.22,0.0,0.0,1.0,0.25,0.25,0.03,53.57,58.54,2.19,1.34,32,1,3,EEUU MLS,4
Sebastian Lletget,0.1,0.13,46.88,1.23,0.0,0.0,1.06,0.52,0.0,0.81,0.0,0.65,0.16,0.26,34.9,87.43,9.61,64.91,0.0,0.06,0.0,0.0,1.03,0.19,0.06,0.0,42.42,44.44,0.81,0.81,31,3,3,EEUU MLS,4
Cory Burke,0.22,0.17,42.22,1.31,0.06,0.0,0.89,0.03,0.0,0.44,0.0,0.36,0.17,0.11,7.36,56.98,2.36,73.33,0.0,0.03,0.0,0.0,0.28,0.06,0.17,0.0,49.65,45.37,0.58,1.33,36,3,4,EEUU MLS,4
Josh Williams,0.0,0.0,100.0,0.26,0.0,0.0,0.43,1.3,0.0,2.91,0.0,0.13,0.09,0.04,32.43,86.86,1.74,50.0,0.0,0.17,0.0,0.0,0.74,0.13,0.09,0.0,64.71,65.96,0.3,0.22,23,3,2,EEUU MLS,4
D.J. Taylor,0.04,0.0,83.33,0.56,0.0,0.0,1.59,1.67,0.04,2.48,0.0,0.56,0.11,0.07,35.22,76.97,7.07,35.37,0.0,0.11,0.0,0.0,1.11,0.26,0.15,0.0,32.61,51.28,0.44,0.78,27,2,2,EEUU MLS,4
Lucas Cavallini,0.38,0.17,39.66,2.21,0.04,0.0,0.83,0.17,0.0,0.58,0.0,0.46,0.08,0.04,15.83,73.95,4.71,70.97,0.0,0.13,0.0,0.0,0.92,0.21,0.38,0.04,53.49,50.0,2.54,1.92,24,2,4,EEUU MLS,4
Zac McGraw,0.05,0.05,100.0,0.45,0.0,0.0,0.73,1.32,0.0,3.55,0.0,0.27,0.0,0.0,20.0,81.14,0.86,51.72,0.0,0.09,0.0,0.0,0.59,0.18,0.23,0.0,71.93,65.26,0.14,0.5,22,2,2,EEUU MLS,4
Dejan Joveljić,0.35,0.15,40.0,1.03,0.03,0.0,0.15,0.15,0.0,0.06,0.0,0.15,0.15,0.09,8.21,77.06,3.0,90.91,0.0,0.0,0.0,0.0,0.65,0.09,0.09,0.0,43.9,36.04,0.21,0.32,34,1,4,EEUU MLS,4
Jarosław Niezgoda,0.3,0.2,41.38,1.2,0.07,0.0,0.43,0.27,0.0,0.47,0.0,0.27,0.13,0.07,13.03,73.15,5.13,50.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,26.83,33.14,0.33,0.23,30,2,4,EEUU MLS,4
Zarek Valentin,0.0,0.0,100.0,0.0,0.0,0.0,1.4,1.0,0.0,1.4,0.0,0.4,0.0,0.0,40.4,84.16,4.8,55.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,33.33,61.11,0.4,0.4,5,3,2,EEUU MLS,4
Javain Brown,0.04,0.0,50.0,0.37,0.0,0.0,1.41,0.78,0.0,2.11,0.0,0.48,0.04,0.0,33.15,78.99,3.85,39.09,0.0,0.22,0.0,0.0,1.11,0.3,0.15,0.0,50.0,52.12,0.33,0.7,27,2,2,EEUU MLS,4
DeJuan Jones,0.03,0.03,40.35,0.61,0.0,0.0,1.26,1.03,0.0,1.87,0.0,0.55,0.16,0.16,50.61,85.79,10.81,51.89,0.0,0.29,0.0,0.0,1.23,0.16,0.13,0.0,34.55,45.9,1.0,0.65,31,2,2,EEUU MLS,4
Andrew Farrell,0.0,0.0,73.33,0.13,0.0,0.0,1.34,0.84,0.13,3.16,0.03,0.22,0.0,0.0,54.13,84.64,4.94,50.17,0.0,0.28,0.0,0.0,1.09,0.16,0.16,0.03,50.0,62.99,0.34,0.5,32,3,2,EEUU MLS,4
Jaylin Lindsey,0.0,0.0,61.11,0.19,0.0,0.0,0.96,1.0,0.0,1.15,0.0,0.23,0.15,0.04,33.81,86.01,6.58,59.7,0.0,0.15,0.0,0.0,0.96,0.15,0.08,0.0,48.39,51.24,0.42,0.81,26,1,2,EEUU MLS,4
Matko Miljevic,0.05,0.0,36.36,1.23,0.0,0.0,0.59,0.23,0.0,0.0,0.0,0.23,0.05,0.05,15.91,85.14,4.82,65.63,0.0,0.0,0.0,0.0,0.55,0.18,0.14,0.0,50.0,58.89,1.55,0.5,22,1,3,EEUU MLS,4
Roman Celentano,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.83,0.0,0.07,0.0,0.0,21.52,51.92,0.79,35.36,3.31,0.17,0.24,0.07,1.21,0.31,0.0,0.0,100.0,66.67,0.0,0.03,29,1,1,EEUU MLS,4
José Antonio Martinez,0.0,0.03,80.0,0.24,0.0,0.0,0.85,1.15,0.03,4.42,0.0,0.48,0.0,0.0,63.88,85.34,3.58,42.45,0.0,0.21,0.0,0.0,0.76,0.18,0.15,0.0,58.33,55.84,0.36,0.61,33,2,2,EEUU MLS,4
Martín Cáceres,0.0,0.0,0.0,0.25,0.0,0.0,1.13,0.75,0.0,1.38,0.0,0.0,0.0,0.13,53.25,93.9,1.75,63.89,0.0,0.13,0.0,0.0,1.13,0.0,0.13,0.0,100.0,73.91,0.38,0.75,8,3,2,EEUU MLS,4
Stuart Findlay,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,3.25,0.0,0.5,0.0,0.0,30.5,75.41,2.25,53.13,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,60.0,50.0,0.25,0.25,4,2,2,EEUU MLS,4
George Campbell,0.0,0.0,56.25,0.4,0.0,0.0,1.05,1.0,0.0,3.2,0.0,0.5,0.1,0.0,48.15,85.98,3.75,50.0,0.0,0.15,0.0,0.0,0.85,0.15,0.15,0.0,52.46,48.28,0.4,0.95,20,1,2,EEUU MLS,4
Ismael Koné,0.11,0.14,64.86,0.93,0.0,0.0,0.5,0.43,0.0,0.04,0.04,0.32,0.07,0.14,31.86,86.66,8.54,82.67,0.0,0.0,0.0,0.0,1.04,0.11,0.21,0.04,50.0,58.82,1.36,0.82,28,1,3,EEUU MLS,4
Jesús Jiménez,0.27,0.18,36.96,1.61,0.06,0.0,0.36,0.18,0.0,0.64,0.0,0.42,0.24,0.09,18.73,77.18,6.15,70.59,0.0,0.0,0.0,0.0,1.3,0.21,0.06,0.0,36.47,32.62,0.48,0.79,33,2,4,EEUU MLS,4
Tom Edwards,0.0,0.0,57.14,0.65,0.0,0.0,0.95,1.45,0.0,1.95,0.0,0.4,0.05,0.0,35.15,63.02,6.2,33.18,0.0,0.2,0.0,0.0,0.85,0.25,0.3,0.0,68.0,57.58,0.75,1.0,20,1,2,EEUU MLS,4
Cristhian Paredes,0.07,0.07,61.54,0.85,0.04,0.0,1.78,0.89,0.0,0.67,0.0,1.07,0.07,0.07,23.52,78.74,5.48,42.22,0.0,0.04,0.0,0.0,0.78,0.15,0.22,0.0,38.46,48.97,0.93,0.85,27,2,3,EEUU MLS,4
Xavier Arreaga,0.04,0.04,100.0,0.33,0.04,0.0,1.0,1.67,0.04,2.85,0.0,0.48,0.0,0.0,45.26,88.54,2.89,56.14,0.0,0.15,0.0,0.0,0.85,0.19,0.15,0.0,50.0,53.44,0.33,0.67,27,2,2,EEUU MLS,4
Boris Sekulić,0.0,0.0,65.38,0.33,0.0,0.0,1.76,1.09,0.0,1.27,0.0,0.42,0.06,0.06,35.15,83.45,7.82,44.23,0.0,0.3,0.0,0.0,1.12,0.15,0.15,0.0,46.67,52.91,0.42,1.03,33,3,2,EEUU MLS,4
Miloš Degenek,0.0,0.0,60.0,0.39,0.0,0.0,1.11,1.29,0.07,3.57,0.0,0.18,0.0,0.0,44.93,84.42,3.18,47.31,0.0,0.14,0.0,0.0,0.89,0.21,0.11,0.0,54.55,58.08,0.75,0.93,28,2,2,EEUU MLS,4
Amar Sejdic,0.0,0.0,64.29,0.57,0.0,0.0,1.78,1.0,0.0,0.48,0.0,0.52,0.13,0.04,31.61,85.56,6.09,49.25,0.0,0.0,0.0,0.0,0.7,0.13,0.22,0.0,50.0,53.33,0.43,0.87,23,2,3,EEUU MLS,4
Nicolas Isimat-Mirin,0.0,0.04,90.0,0.25,0.0,0.0,1.29,0.93,0.04,3.64,0.0,0.29,0.0,0.0,49.68,88.07,2.71,54.17,0.0,0.18,0.0,0.0,1.29,0.14,0.18,0.0,63.24,58.49,0.18,0.89,28,3,2,EEUU MLS,4
Dax McCarty,0.0,0.1,57.89,0.53,0.0,0.0,1.57,0.87,0.0,0.6,0.0,0.83,0.13,0.03,33.27,85.17,6.9,74.56,0.0,0.13,0.0,0.0,0.63,0.1,0.13,0.03,51.52,54.35,0.87,0.6,30,3,3,EEUU MLS,4
Cristián Dájome,0.07,0.11,52.46,1.36,0.0,0.0,1.21,0.46,0.04,1.18,0.0,1.14,0.21,0.14,22.86,78.13,6.5,65.12,0.0,0.0,0.0,0.0,1.11,0.14,0.11,0.04,45.0,47.94,1.57,1.36,28,2,4,EEUU MLS,4
Sami Guediri,0.0,0.0,77.78,0.23,0.0,0.0,1.85,0.77,0.0,1.08,0.0,0.38,0.08,0.0,26.0,79.29,4.92,42.22,0.0,0.0,0.0,0.0,1.38,0.15,0.08,0.0,44.44,59.72,0.31,0.69,13,2,2,EEUU MLS,4
Efrain Alvarez,0.1,0.17,34.69,1.69,0.0,0.0,0.34,0.17,0.0,0.07,0.0,0.62,0.38,0.17,23.59,84.21,9.76,62.96,0.0,0.03,0.0,0.0,0.76,0.14,0.07,0.0,44.44,32.59,0.45,0.34,29,1,3,EEUU MLS,4
Leon Flach,0.03,0.03,36.36,0.32,0.0,0.0,2.54,1.46,0.0,0.59,0.0,1.16,0.03,0.03,21.73,77.36,4.19,37.84,0.0,0.32,0.0,0.0,0.65,0.14,0.11,0.0,56.1,54.38,0.65,1.08,37,1,3,EEUU MLS,4
Mohammed Adams,0.0,0.0,60.0,0.13,0.0,0.0,2.75,0.75,0.0,0.38,0.0,0.25,0.0,0.0,13.75,87.27,2.75,25.0,0.0,0.0,0.0,0.0,0.88,0.13,0.38,0.0,25.0,68.89,0.75,0.63,8,2,3,EEUU MLS,4
Daniel Pereira,0.06,0.0,77.14,0.67,0.0,0.0,1.06,1.06,0.0,0.48,0.0,0.76,0.09,0.0,43.24,90.4,11.03,67.97,0.0,0.12,0.0,0.0,1.09,0.09,0.21,0.06,50.0,52.49,1.42,1.39,33,1,3,EEUU MLS,4
Sean Nealis,0.0,0.03,57.14,0.71,0.0,0.0,1.5,1.26,0.0,3.91,0.0,0.53,0.03,0.0,35.21,72.35,2.0,29.69,0.0,0.21,0.0,0.0,1.03,0.21,0.18,0.03,66.22,60.98,0.68,1.44,34,2,2,EEUU MLS,4
Alexander Ring,0.11,0.08,58.62,1.3,0.03,0.0,1.7,0.81,0.0,1.3,0.03,1.51,0.11,0.08,40.95,81.52,10.38,52.27,0.0,0.14,0.0,0.0,1.27,0.11,0.22,0.0,41.18,39.74,0.54,1.43,37,3,2,EEUU MLS,4
Juan Mosquera,0.0,0.0,75.0,0.67,0.0,0.0,0.33,0.67,0.0,1.0,0.0,0.0,0.0,0.0,29.67,83.15,7.67,75.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,40.0,56.25,1.0,0.67,3,1,2,EEUU MLS,4
Miles Robinson,0.0,0.0,0.0,0.33,0.0,0.0,0.89,0.67,0.11,2.44,0.0,0.11,0.0,0.0,49.11,85.29,3.0,44.9,0.0,0.11,0.0,0.0,1.22,0.11,0.11,0.11,66.67,68.42,0.22,0.33,9,2,2,EEUU MLS,4
Marcos López,0.06,0.06,50.0,0.88,0.0,0.0,1.59,1.82,0.0,1.94,0.0,0.18,0.0,0.0,43.0,79.62,8.47,44.59,0.0,0.06,0.0,0.0,1.65,0.29,0.29,0.06,57.5,62.42,2.12,1.41,17,1,2,EEUU MLS,4
Pedro Vite,0.08,0.0,58.33,0.58,0.0,0.0,0.88,0.33,0.0,0.13,0.0,0.83,0.13,0.08,22.38,83.05,7.75,58.97,0.0,0.04,0.0,0.0,0.88,0.21,0.08,0.0,25.0,51.13,0.96,0.42,24,1,3,EEUU MLS,4
