#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
463,,Azaad Liadi,0,0,0,0,0,0
464,,Mango Mbongue,0,0,0,0,0,0
465,,Emiliano Brienza,0,0,0,0,0,0
466,,Siad Haji,0,0,0,0,0.5,0
467,,Matt Bersano,3,0,0,0,1.5,0
468,,Ashley Fletcher,0,0,0,0,0.43,0
469,,Nick Marsman,2.86,0.14,0.29,0,1.71,0
470,,John Pulskamp,2.75,0.25,0.25,0.08,1.33,0.17
471,,Ethan Finlay,0,0,0,0,0.7,0.08
472,,Pedro Gallese,2.39,0.27,0.15,0,1.24,0.24
473,,Franco Jara,0,0,0,0,0.38,0.09
474,,Joseph Mora,0,0.26,0,0,1.22,0.17
475,,Aníbal Godoy,0,0.05,0,0,0.4,0.15
476,,Sebastien Ibeagha,0,0.11,0,0,1,0.11
477,,Mauricio Pineda,0,0.26,0,0,1.07,0.07
478,,Andres Reyes,0,0.08,0,0,0.54,0.15
479,,Alan Benítez,0,0,0,0,0.83,0.08
480,,Corey Baird,0,0,0,0,0.91,0
481,,Daniel Aguirre,0,0,0,0,0.73,0.18
482,,Benjamin Kikanović,0,0,0,0,0.93,0.17
483,,Shane O'Neill,0,0,0,0,1.46,0.31
484,,Cameron Harper,0,0,0,0,0.82,0.12
485,,Jahkeele Marshall-Rutty,0,0.06,0,0,0.88,0.12
486,,Fabian Herbers,0,0.08,0,0,0.28,0.04
487,,Bongokuhle Hlongwane,0,0.03,0,0,0.87,0.1
488,,Jonathan Gonzalez,0,0,0,0,0.5,0
489,,Rafael Romo,3.5,0.07,0.29,0.07,2.07,0.29
490,,Tommy Thompson,0,0.04,0,0,0.89,0.11
491,,Cade Cowell,0,0,0,0,1.03,0.26
492,,Dru Yearwood,0,0.04,0,0,0.68,0.28
493,,Mohamed Farsi,0,0,0,0,0.14,0
494,,Tosaint Ricketts,0,0,0,0,0.35,0.04
495,,Collen Warner,0,0,0,0,0.61,0.22
496,,Aiden McFadden,0,0,0,0,1,0.18
497,,Brendan Hines-Ike,0,0.15,0,0,1.6,0.3
498,,Yordy Reyna,0,0,0,0,0.84,0.26
499,,Thiago Andrade,0,0.06,0,0,0.31,0.06
500,,Ruan,0,0.09,0,0,1.25,0.19
501,,Tesho Akindele,0,0,0,0,0.36,0.07
502,,Anderson Julio,0,0,0,0,0.5,0.1
503,,Jader Obrian,0,0.03,0,0,0.56,0.09
504,,Ben Sweat,0,0.15,0,0,0.9,0.15
505,,Vuk Latinovich,0,0,0,0,1,0.2
506,,Jan Sobociński,0,0,0,0,0.78,0.22
507,,Eric Miller,0,0.17,0,0,0.5,0.13
508,,DeAndre Yedlin,0,0.14,0,0,1.54,0.14
509,,Andrés Perea,0,0,0,0,0.79,0
510,,Anton Walkes,0,0.17,0,0,1.22,0.3
511,,Max,0,0.04,0,0,0.43,0.14
512,,Marvin Loría,0,0,0,0,0.46,0.11
513,,Kelvin Leerdam,0,0.1,0,0,0.6,0.2
514,,Abdoulaye Cissoko,0,0,0,0,0.6,0
515,,Rocco Rios Novo,2.5,0.13,0.06,0,1.38,0.31
516,,Christopher Hegardt,0,0,0,0,0,0
517,,Emerson Hyndman,0,0.11,0,0,0.33,0.11
518,,Yaw Yeboah,0,0,0,0,0.68,0.05
519,,Anton Tinnerholm,0,0.15,0,0,1.15,0
520,,Luke Haakenson,0,0,0,0,0.35,0.04
521,,Nanú,0,0.03,0,0,0.48,0.03
522,,Jimmy Medranda,0,0,0,0,0.48,0.05
523,,Nathan Byrne,0,0.2,0,0,0.4,0.4
524,,Tyler Pasher,0,0,0,0,0.47,0.06
525,,Ema Twumasi,0,0.15,0,0,0.73,0.21
526,,Jhegson Méndez,0,0.08,0,0,0.5,0.04
527,,Þorleifur Úlfarsson,0,0,0,0,0.71,0.06
528,,Nikola Vujnović,0,0,0,0,1,0
529,,Doneil Henry,0,0.08,0,0,0.17,0.08
530,,Griffin Dorsey,0,0,0,0,1.11,0.04
531,,Jozy Altidore,0,0,0,0,0.47,0.06
532,,Daniel Musovski,0,0,0,0,0.21,0.05
533,,Jake Mulraney,0,0,0,0,0.52,0.04
534,,Ethan Zubak,0,0,0,0,0.27,0
535,,Franco Ibarra,0,0,0,0,1,0.05
536,,John Nelson,0,0,0,0,0.92,0.08
537,,Moses Nyeman,0,0,0,0,0,0
538,,Kelyn Rowe,0,0.04,0,0,0.68,0.04
539,,Khiry Shelton,0,0.04,0,0,1.04,0.08
540,,Christian Makoun,0,0,0,0,1.05,0.14
541,,Maciel,0,0,0,0,0.75,0
542,,Kemar Lawrence,0,0.11,0,0,1.25,0.29
543,,Ian Murphy,0,0.11,0,0,0.79,0.07
544,,Jacob Shaffelburg,0,0,0,0,0.73,0.09
545,,Braian Ojeda,0,0,0,0,1,0.14
546,,Rodrigues,0,0.29,0,0,1.29,0.71
547,,Arnór Traustason,0,0,0,0,0.33,0
548,,Edison Flores,0,0.17,0,0,1,0.33
549,,Ronald Hernández,0,0.08,0,0,1.15,0.08
550,,Kayden Pierre,0,0.11,0,0,0.84,0.05
551,,Lucas Esteves,0,0.13,0,0,1.17,0.17
552,,Niko Tsakiris,0,0,0,0,0.5,0.3
553,,Omar Gonzalez,0,0,0,0,0.88,0.24
554,,Ousseni Bouda,0,0,0,0,0.33,0
555,,Quinn McNeill,0,0,0,0,0.73,0.36
556,,Jhojan Valencia,0,0,0,0,0.57,0.07
557,,Nigel Robertha,0,0,0,0,0.94,0.12
558,,Steven Beitashour,0,0.16,0,0,1.05,0.26
559,,Adrien Perez,0,0,0,0,0.33,0
560,,Ibrahim Sunusi,0,0,0,0,0.5,0.17
561,,Darren Yapi,0,0,0,0,0.18,0.09
562,,Paxten Aaronson,0,0,0,0,0.21,0.04
563,,Kimarni Smith,0,0,0,0,0.41,0.12
564,,Ifunanyachi Achara,0,0,0,0,0.33,0.07
565,,Griffin Yow,0,0,0,0,0.43,0
566,,Joevin Jones,0,0,0,0,0.38,0
567,,Russell Canouse,0,0.11,0,0,1.28,0.22
568,,Edwin Mosquera,0,0,0,0,0.5,0
569,,Jalil Anibaba,0,0,0,0,1.2,0
570,,Dario Župarić,0,0.1,0,0,1.1,0.2
571,,Deandre Kerr,0,0,0,0,0.69,0.04
572,,Justin Rasmussen,0,0.11,0,0,1.22,0.33
573,,Danny Hoesen,0,0,0,0,0.13,0
574,,Sofiane Djeffal,0,0.04,0,0,1.25,0.14
575,,Jonathan Bell,0,0.07,0,0,1.33,0.13
576,,Justin Haak,0,0.18,0,0,0.94,0.12
577,,Felipe Mora,0,0,0,0,0.14,0.14
578,,Nick DePuy,0,0.11,0,0,1.06,0.28
579,,Ralph Priso,0,0,0,0,0.56,0.13
580,,Orrin McKinze Gaines II.,0,0.04,0,0,0.46,0.17
581,,Luca Petrasso,0,0,0,0,1.48,0.22
582,,Marcus Godinho,0,0,0,0,0.61,0.04
583,,Christopher Durkin,0,0.03,0,0,1.79,0.28
584,,Will Bruin,0,0,0,0,0.5,0.08
585,,Marinos Tzionis,0,0,0,0,0.52,0.07
586,,Oriol Rosell,0,0.06,0,0,1,0.06
587,,Victor Ulloa,0,0,0,0,0.16,0.05
588,,Jonathan Bornstein,0,0.18,0,0,0.73,0.14
589,,Dominique Badji,0,0.04,0,0,0.8,0.04
590,,Kevin Cabral,0,0,0,0,0.71,0.09
591,,Chris Gloster,0,0.09,0,0,0.55,0
592,,Javier López,0,0,0,0,1.25,0.25
593,,Christian Benteke,0,0.29,0,0,1.57,0.14
594,,Moon-hwan Kim,0,0,0,0,0,0
595,,Kobe Franklin,0,0,0,0,0,0
596,,Ryan Meara,2,0,0,0,1,1
597,,Diego Gutiérrez,0,0,0,0,0,0
598,,Wikelman Carmona,0,0,0,0,0,0
599,,Samuel Adeniran,0,0,0,0,1,0
600,,Ali Ahmed,0,0,0,0,0.5,0
601,,Hassan Ndam,0,0,0,0,0,0
602,,Jon Kempin,3,0,0,0,1,1.5
603,,Harrison Robledo,0,0,0,0,1.5,0
604,,George Fochive,0,0,0,0,0.5,0
605,,Daniel Trejo,0,0,0,0,0,0.33
606,,Cristian Tello,0,0,0,0,0.4,0
607,,Machop Chol,0,0,0,0,0.17,0
608,,Arquimides Ordonez,0,0,0,0,0.38,0
609,,Joshue Quinonez,0,0,0,0,0.25,0
610,,Ethan Bartlow,0,0.07,0,0,1.27,0
611,,Aké Arnaud Loba,0,0,0,0,0.19,0.1
612,,Kieran Gibbs,0,0,0,0,0.69,0
613,,Scott Caldwell,0,0.04,0,0,0.81,0.11
614,,Paul Marie,0,0.03,0,0,1.38,0.28
615,,Noble Okello,0,0,0,0,1,0.38
616,,Raymon Gaddis,0,0.04,0,0,0.83,0.13
617,,Tah Anunga,0,0,0,0,0.44,0.08
618,,Quinn Sullivan,0,0,0,0,0.12,0.06
619,,Andres Jasson,0,0,0,0,0.53,0.07
620,,Jacori Hayes,0,0,0,0,0.25,0
621,,Drew Skundrich,0,0.05,0,0,1.11,0.11
622,,Francisco Ginella,0,0,0,0,0.47,0.07
623,,Sebastian Breza,2.22,0.13,0.22,0,1.35,0.3
624,,Dylan Teves,0,0,0,0,0,0
625,,Tom Barlow,0,0,0,0,0.61,0.06
626,,Dom Dwyer,0,0,0,0,0.32,0.05
627,,Russell Teibert,0,0.17,0,0,1.03,0.24
628,,Indiana Vassilev,0,0,0,0,0.72,0.08
629,,Eriq Zavaleta,0,0,0,0,0.75,0
630,,Diego Luna,0,0,0,0,0.62,0
631,,Logan Ndenbe,0,0.14,0,0,1.55,0.09
632,,Ryan Spaulding,0,0,0,0,0.86,0
633,,Chris Donovan,0,0,0,0,0.14,0.14
634,,Jakob Nerwiński,0,0.21,0,0,1.08,0.29
635,,Zorhan Bassong,0,0,0,0,0.3,0
636,,Nick Besler,0,0,0,0,0.58,0
637,,Michael Baldisimo,0,0,0,0,0.69,0.08
638,,Leonard Owusu,0,0,0,0,0.68,0.16
639,,Bode Davis,0,0,0,0,0.14,0.14
640,,Miguel Trauco,0,0,0,0,0.67,0.33
641,,Rodney Redes,0,0,0,0,0.25,0
642,,Rubio Rubin,0,0,0,0,0.58,0
643,,Mender García,0,0,0,0,0.8,0.2
644,,Shea Salinas,0,0,0,0,0.46,0.08
645,,Cody Cropper,1.87,0.27,0.2,0,1.4,0.2
646,,Matt Turner,1.6,0.2,0,0,1.2,0.2
647,,Benji Michel,0,0,0,0,0.75,0.06
648,,Abu Danladi,0,0,0,0,0.63,0.16
649,,Tate Schmitt,0,0.2,0,0,0.93,0.13
650,,Róbert Orri Þorkelsson,0,0,0,0,0.36,0.18
651,,Jordan Perruzza,0,0,0,0,0.15,0
652,,Tyler Blackett,0,0.1,0,0,1.25,0.25
653,,Miguel Berry,0,0.03,0,0,0.73,0.1
654,,Felipe Martins,0,0.03,0,0,0.55,0.06
655,,Justin Rennicks,0,0,0,0,0.71,0.06
656,,Léo Chú,0,0,0,0,0.28,0.04
657,,Owen Wolff,0,0,0,0,0.54,0.08
658,,Jimmy Maurer,2.5,0,0.5,0,1,0.5
659,,William Richmond,0,0,0,0,0,0
660,,Silvester van der Water,0,0,0,0,0.5,0
661,,Jairo Quinteros,0,0.25,0,0,1.5,0.25
662,,Alexandru Mățan,0,0,0,0,0,0
663,,Kevin O'Toole,0,0.33,0,0,1,0
664,,Mason Toye,0,0,0,0,0.55,0.05
665,,Ayo Akinola,0,0,0,0,1,0.27
666,,Jayden Nelson,0,0.03,0,0,1.1,0.26
667,,Ahmed Hamdi,0,0,0,0,0.44,0.11
668,,Timothy Melia,2.14,0.19,0.14,0.05,1.52,0.1
669,,Damian Rivera,0,0,0,0,0.54,0
670,,Jackson Hopkins,0,0,0,0,0.76,0.14
671,,Allan Cruz,0,0,0,0,0.91,0
672,,Anthony Markanich,0,0.33,0,0,2.67,0.33
673,,Nick Markanich,0,0,0,0,0.44,0
674,,Everton Luiz,0,0,0,0,0.33,0
675,,Oniel Fisher,0,0.08,0,0,0.58,0.08
676,,Kyle Duncan,0,0,0,0,1.1,0.1
677,,Adrien Hunou,0,0,0,0,0.22,0
678,,A.J. DeLaGarza,0,0,0,0,1.5,0
679,,Tyler Wolff,0,0,0,0,1.2,0
680,,Victor Bezerra,0,0,0,0,0.6,0
681,,Noah Allen,0,0,0,0,0.75,0
682,,Andre Reynolds,0,0,0,0,0.5,0.08
683,,Bradley Smith,0,0.19,0,0,1.19,0.19
684,,Raúl Gudiño,1.17,0.33,0.67,0,1.17,0
685,,Caden Clark,0,0,0,0,0.56,0.13
686,,Nelson Quiñones,0,0,0,0,0.38,0
687,,Florian Jungwirth,0,0.15,0,0,1.23,0.15
688,,Josecarlos van Rankin,0,0.13,0,0,1.13,0.25
689,,Kristian Fletcher,0,0,0,0,2.5,0
690,,Nnamdi Chinonso Offor,0,0,0,0,0.71,0
691,,Edison Azcona,0,0,0,0,0,1
692,,Jonathan Perez,0,0,0,0,0,0
693,,Jesus Bueno,0,0,0,0,0,0
694,,José Mauri,0,0,0,0,0,0
695,,Brooklyn Raines,0,0,0,0,1,0
696,,Samuel Kwaku Owusu,0,0,0,0,0,0
697,,Jake Davis,0,0,0,0,0,0
698,,Pierre Reedy,0,0,0,0,0,0
699,,Daniel Crisostomo,0,0,0,0,0,0
700,,Thiaguinho,0,0,0,0,0,0
701,,Zico Bailey,0,0,0,0,0.33,0
702,,Jack Lynn,0,0,0,0,0.33,0
703,,Caio Alexandre,0,0,0,0,0.5,0
704,,Rida Zouhir,0,0,0,0,0.2,0.6
705,,Ethan Dobbelaere,0,0,0,0,0.25,0
706,,Drew Moor,0,0,0,0,0.78,0.22
707,,Theodore Ku-DiPietro,0,0,0,0,1,0.1
708,,Jason Pendant,0,0,0,0,0.6,0
709,,Stanislav Ivanov,0,0,0,0,0.67,0
710,,Alessandro Schöpf,0,0,0,0,1.14,0.14
711,,Chris Odoi-Atsem,0,0,0,0,0.75,0
712,,Nicholas Gioacchini,0,0,0,0,0.67,0.17
713,,Chase Gasper,0,0.06,0,0,0.82,0.12
714,,Tony Alfaro,0,0.06,0,0,1.44,0.28
715,,Mason Stajduhar,4.5,0,1,0,3,0
716,,Mikey Ambrose,0,0,0,0,0.5,0
717,,Earl Edwards Jr.,2.25,0.25,0,0,1.75,0.25
718,,Kendall Burks,0,0,0,0,1,0
719,,Brad Knighton,3.25,0,0,0,1.75,0.25
720,,Emerson Rodríguez,0,0,0,0,0.41,0
721,,Roberto Avila,0,0,0,0,0.25,0
722,,Esmir Bajraktarevic,0,0,0,0,1.33,0.33
723,,Jackson Conway,0,0,0,0,0,0
724,,Kipp Keller,0,0,0,0,0.83,0
725,,Giacomo Vrioni,0,0,0,0,0.14,0.14
726,,Jhon Espinoza,0,0,0,0,0.58,0
727,,Jaziel Orozco,0,0,0,0,2,0.5
728,,Benjamin Redzic,0,0,0,0,0.17,0
729,,Jairo Torres,0,0,0,0,1,0.21
730,,Romain Metanire,0,0,0,0,0,0
731,,Sergio Oregel,0,0,0,0,1,0
732,,Adam Saldana,0,0,0,0,1,0
733,,Sebastian Anderson,0,0,0,0,0,0
734,,Tega Ikoba,0,0,0,0,0.5,0
735,,Chris Kablan,0,0,0,0,0,0
736,,Steffen Yeates,0,0,0,0,0.5,0
737,,Cal Jennings,0,0,0,0,0,0
738,,Edwin Munjoma,0,0,0,0,0.67,0
739,,Blake Bodily,0,0,0,0,0,0.33
740,,Kalil ElMedkhar,0,0,0,0,0,0
741,,Jared Stroud,0,0,0,0,0.4,0
742,,Michael Halliday,0,0,0,0,0.29,0
743,,Bobby Shuttleworth,1.43,0,0,0,1.57,0
744,,Javier Casas,0,0,0,0,0.2,0
745,,Jonathan Menéndez,0,0,0,0,0.25,0
746,,Exon Gustavo Vallecilla,0,0,0,0,1.17,0.08
747,,Cameron Duke,0,0.04,0,0,0.85,0.04
748,,Pablo Bonilla,0,0,0,0,0.83,0.17
749,,Steven Sserwadda,0,0,0,0,0,0
750,,Niko Hansen,0,0,0,0,0.4,0.2
751,,Spencer Richey,2,0,0,0,2,0
752,,George Acosta,0,0,0,0,1,0
753,,Easton Ongaro,0,0,0,0,2,2
754,,Julio Benitez,0,0,0,0,0,0
755,,Max Anchor,4,0,0,0,2,0
756,,Clement Diop,1.33,0.33,0,0,2,0.33
757,,Elliot Panicco,3.5,0,0.5,0,1,0.5
758,,Koa Santos,0,0,0,0,2,0
759,,Matai Akinmboni,0,0,0,0,2.5,0
760,,Gaoussou Samake,0,0,0,0,2,0
761,,Thomas Williams,0,0,0,0,1.5,0
762,,George Marks,1,0,0,0,2,0
763,,Brek Shea,0,0,0,0,1.5,0
764,,Abraham Rodriguez,2,0,1,0,3,0
765,,Michael Nelson,2.5,0,0,0,3.5,0.5
766,,Brandan Craig,0,0,0,0,0,0
767,,Joey DeZart,0,0,0,0,0,0
768,,Abdoul Zanne,0,0,0,0,0,0
769,,Ben Reveno,0,0,0,0,0,0
770,,Jacob Davis,0,0,0,0,0.5,0
771,,Christopher Garcia,0,0,0,0,0,0
