#,Team,Name
1,,Carles Gil
2,,Đorđe Mihailović
3,,Jefferson Savarino
4,,Maxi Moralez
5,,Thiago Almada
6,,Emanuel Reynoso
7,,Gastón Brugman
8,,Erik Thommy
9,,Alejandro Pozuelo
10,,Mauricio Pereyra
11,,Riqui Puig
12,,Nicolás Lodeiro
13,,Sebastián Driussi
14,,Cecilio Domínguez
15,,Hassani Dotson
16,,Xherdan Shaqiri
17,,Gastón Giménez
18,,Cristian Espinoza
19,,Jonathan Osorio
20,,Luiz Araújo
21,,Pablo Ruiz
22,,Dániel Gazdag
23,,Diego Fagúndez
24,,Marky Delgado
25,,João Paulo
26,,Lewis Morgan
27,,Álvaro Barreal
28,,Felipe Gutiérrez
29,,Cristian Roldán
30,,Sebastián Blanco
31,,Cristian Cásseres Jr.
32,,Santiago Rodríguez
33,,Santiago Moreno
34,,Facundo Torres
35,,Jean Mota
36,,Alejandro Bedoya
37,,Obinna Nwobodo
38,,José Cifuentes
39,,Marcelino Moreno
40,,Bryan Acosta
41,,Justin Meram
42,,Gregore
43,,Randall Leal
44,,Gabriel Pereira
45,,Federico Navarro
46,,Jack Price
47,,Keaton Parks
48,,Frankie Amaya
49,,Robin Lod
50,,Kellyn Acosta
51,,Ján Greguš
52,,Julian Gressel
53,,Déiber Caicedo
54,,Aaron Herrera
55,,Michael Bradley
56,,Andrés Cubas
57,,Darlington Nagbe
58,,Santiago Sosa
59,,Jamiro Monteiro
60,,Pedro Santos
61,,Yimmi Chará
62,,Victor Wanyama
63,,Jordan Morris
64,,Daniel Edelman
65,,Diego Chará
66,,Víctor Vázquez
67,,Marlon Hairston
68,,Albert Rusnák
69,,Douglas Costa
70,,Matt Polster
71,,Rémi Walter
72,,Facundo Quignon
73,,Júnior Moreno
74,,José Martínez
75,,Lassi Lappalainen
76,,Ilie Sánchez
77,,Sean Davis
78,,Nicolás Acevedo
79,,Emiliano Rigoni
80,,Mark-Anthony Kaye
81,,Zachary Brault Guillard
82,,Dylan Borrero
83,,Alfredo Morales
84,,Luquinhas
85,,Kervin Arriaga
86,,Derrick Etienne Junior
87,,Franco Fragapane
88,,Adalberto Carrasquilla
89,,Tommy McNamara
90,,Fafà Picault
91,,Paxton Pomykal
92,,Róger Espinoza
93,,Jack McGlynn
94,,Sebastian Berhalter
95,,César Araújo
96,,Sebastian Lletget
97,,Matko Miljevic
98,,Ismael Koné
99,,Cristhian Paredes
100,,Amar Sejdic
101,,Dax McCarty
102,,Efrain Alvarez
103,,Leon Flach
104,,Mohammed Adams
105,,Daniel Pereira
106,,Pedro Vite
107,,Júnior Urso
108,,Cristián Gutiérrez
109,,Samuel Piette
110,,Maikel Chang
111,,Benjamin Bender
112,,Alex Muyl
113,,Héctor Herrera
114,,Wil Trapp
115,,Derrick Jones
116,,Jordy Alcivar
117,,Eryk Williamson
118,,Ryan Raposo
119,,Artur
120,,Noel Buck
121,,Martín Rodríguez
122,,Reed Baker-Whiting
123,,Paul Rothrock
124,,Kamil Jóźwiak
125,,Chris Mueller
126,,Joaquín Torres
127,,Luis Díaz
128,,Christian Ortíz
129,,Aidan Morris
130,,Brandt Bronico
131,,Danny Leyva
132,,Emmanuel Boateng
133,,Matheus Rossetto
134,,Osvaldo Alonso
135,,Brian Gutierrez
136,,Felipe Hernández
137,,Corentin Jean
138,,Ravel Morrison
139,,Mathieu Choinière
140,,Wilder Cartagena
141,,Gedion Zelalem
142,,David Ayala
143,,Robert Taylor
144,,Nuno Santos
145,,Themi Antonoglou
146,,Nacho Gil
147,,Josh Atencio
148,,Matías Vera
149,,Joseph Rosales
150,,Haris Medunjanin
151,,Memo Rodríguez
152,,Matías Pellegrini
153,,Kosi Thompson
154,,Jackson Yueill
155,,Judson
156,,Tsiki Ntsabeleng
157,,Omir Fernandez
158,,Sergio Ruiz Alonso
159,,Nicolás Mezquida
160,,James Igbekeme
161,,Caleb Wiley
162,,Brian Rodríguez
163,,Eric Remedi
164,,Darwin Cerén
165,,Sam Nicholson
166,,Latif Blessing
167,,Kevin Molino
168,,Obed Vargas
169,,Jasper Loffelsend
170,,Sacha Kljestan
171,,Edwin Cerrillo
172,,Brandon Servania
173,,Wilfrid Kaptoum
174,,Iván Angulo
175,,Alan Franco
176,,Handwalla Bwana
177,,Azaad Liadi
178,,Siad Haji
179,,Ethan Finlay
180,,Aníbal Godoy
181,,Daniel Aguirre
182,,Fabian Herbers
183,,Bongokuhle Hlongwane
184,,Jonathan Gonzalez
185,,Dru Yearwood
186,,Mohamed Farsi
187,,Collen Warner
188,,Yordy Reyna
189,,Andrés Perea
190,,Max
191,,Marvin Loría
192,,Christopher Hegardt
193,,Emerson Hyndman
194,,Yaw Yeboah
195,,Luke Haakenson
196,,Jimmy Medranda
197,,Tyler Pasher
198,,Jhegson Méndez
199,,Jake Mulraney
200,,Franco Ibarra
201,,Moses Nyeman
202,,Kelyn Rowe
203,,Maciel
204,,Jacob Shaffelburg
205,,Braian Ojeda
206,,Arnór Traustason
207,,Edison Flores
208,,Niko Tsakiris
209,,Quinn McNeill
210,,Jhojan Valencia
211,,Adrien Perez
212,,Paxten Aaronson
213,,Russell Canouse
214,,Edwin Mosquera
215,,Sofiane Djeffal
216,,Ralph Priso
217,,Christopher Durkin
218,,Oriol Rosell
219,,Victor Ulloa
220,,Javier López
221,,Wikelman Carmona
222,,Ali Ahmed
223,,Harrison Robledo
224,,George Fochive
225,,Cristian Tello
226,,Scott Caldwell
227,,Noble Okello
228,,Raymon Gaddis
229,,Tah Anunga
230,,Andres Jasson
231,,Jacori Hayes
232,,Drew Skundrich
233,,Francisco Ginella
234,,Dylan Teves
235,,Russell Teibert
236,,Indiana Vassilev
237,,Diego Luna
238,,Nick Besler
239,,Michael Baldisimo
240,,Leonard Owusu
241,,Rodney Redes
242,,Shea Salinas
243,,Felipe Martins
244,,Léo Chú
245,,Owen Wolff
246,,William Richmond
247,,Kevin O'Toole
248,,Ahmed Hamdi
249,,Damian Rivera
250,,Jackson Hopkins
251,,Allan Cruz
252,,Nick Markanich
253,,Everton Luiz
254,,Oniel Fisher
255,,Adrien Hunou
256,,Caden Clark
257,,Nelson Quiñones
258,,Jonathan Perez
259,,Jesus Bueno
260,,José Mauri
261,,Brooklyn Raines
