#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
472,,Ruben Aguilar,0,0.1,0,0,0.95,0.1
473,,Cheick Konate,0,0.11,0,0,1.11,0
474,,Ibrahim Diakité,0,0,0,0,0.67,0
475,,Kyliane Dong,0,0,0,0,0.17,0.5
476,,Ismail Jakobs,0,0.03,0,0,0.88,0.03
477,,Islam Slimani,0,0,0,0,0.88,0.06
478,,Eliot Matazo,0,0.09,0,0,0.87,0.04
479,,Enzo Tchato Mbiayi,0,0,0,0,1.19,0.05
480,,Tristan Dingomé,0,0,0,0,0.25,0
481,,Ike Ugbo,0,0,0,0,0.44,0.12
482,,Warren Zaïre-Emery,0,0,0,0,0.58,0.08
483,,Sada Thioub,0,0,0,0,0.89,0.11
484,,Jean-Mattéo Bahoya,0,0,0,0,0.4,0.1
485,,Souleymane Cissé,0,0,0,0,0.5,0
486,,Théo Pellenard,0,0,0,0,1,0
487,,Marcin Bułka,2,0,0,0,0.5,0.5
488,,Yoann Cathline,0,0.04,0,0,0.61,0.09
489,,Lorenz Assignon,0,0,0,0,0.25,0
490,,Pierrick Capelle,0,0,0,0,0.88,0.12
491,,Irvin Cardona,0,0,0,0,0.7,0.1
492,,Riad Nouri,0,0,0,0,1.06,0.09
493,,Andreas Bruus,0,0.04,0,0,1.26,0.15
494,,Cedric Avinel,0,0.04,0,0,1.46,0.21
495,,Yanis Massolin,0,0,0,0,0,0
496,,Yanis Begraoui,0,0,0,0,1.33,0
497,,Adil Aouchiche,0,0,0,0,0.27,0.18
498,,Abdoulaye Bamba,0,0,0,0,1.52,0.19
499,,Remy Labeau Lascary,0,0,0,0,0,0
500,,Moussa Soumano,0,0,0,0,0.86,0.14
501,,Souleyman Doumbia,0,0.08,0,0,1.75,0
502,,Halid Šabanović,0,0.07,0,0,0.87,0.07
503,,Baïla Diallo,0,0,0,0,0.17,0
504,,El Chadaille Bitshiabu,0,0,0,0,0.85,0.08
505,,Jean Fiacre Kouamé Botué,0,0,0,0,0.63,0
506,,Ismaël Diallo,0,0.11,0,0,1.32,0.21
507,,Yasser Larouci,0,0,0,0,1.3,0.2
508,,Noah Jean Holm,0,0,0,0,0.5,0
509,,Adrian Grbić,0,0,0,0,0,0
510,,Moussa Djitté,0,0,0,0,0.33,0.17
511,,Félix Lemaréchal,0,0,0,0,0.38,0
512,,Karol Fila,0,0,0,0,0,0
513,,Valentin Atangana Edoa,0,0,0,0,0.71,0
514,,Guéla Doué,0,0,0,0,0,0
515,,Oliver Zandén,0,0,0,0,1,0
516,,Ilyes Housni,0,0,0,0,0,0
517,,Alexandre Letellier,0,0,0,0,0,0
518,,Marvin Senaya,0,0,0,0,0,0
519,,Steven Fortes,0,0,0,0,0,0
520,,Thibault Tamas,0,0,0,0,0,0
521,,Jason Mbock,0,0,0,0,1,0
522,,Mohamed Toure,0,0,0,0,0,0
523,,Alan Do Marcolino,0,0,0,0,0,0
524,,Tony Strata,0,0,0,0,1.33,0
525,,Axel Gueguin,0,0,0,0,0,0
526,,Kevin Spadanuda,0,0,0,0,1,0.14
527,,Benjamin Leroy,2.34,0.13,0.28,0,1.53,0.34
528,,Veljko Birmančević,0,0,0,0,0.36,0.04
529,,Loïs Diony,0,0,0,0,1.09,0
530,,Axel Camblan,0,0,0,0,0,0
531,,Tairyk Arconte,0,0,0,0,0.5,0
532,,Florian Chabrolle,0,0,0,0,1.43,0.29
533,,Said Hamulić,0,0,0,0,0.33,0.17
534,,Alberth Elis,0,0,0,0,0.6,0
535,,Béni Makouana,0,0,0,0,0.38,0
536,,Abdoul Kader Bamba,0,0,0,0,0.25,0
537,,Ivane Chegra,0,0,0,0,0.83,0
538,,Martin Adeline,0,0,0,0,0.6,0.4
539,,Adam Buksa,0,0,0,0,0,0
540,,Ousmane Camara,0,0,0,0,2.11,0.11
541,,Ben Touré,0,0,0,0,1,0
542,,Farid El Melali,0,0,0,0,0.88,0
543,,Dennis Appiah,0,0.07,0,0,0.93,0.13
544,,Alan Virginius,0,0,0,0,0.33,0.07
545,,Rares Ilie,0,0,0,0,0.75,0.25
546,,Serhou Guirassy,0,0,0,0,0,0
547,,El Bilal Touré,0,0,0,0,0.33,1
548,,François Régis Mughe,0,0,0,0,1,0
549,,Amar Ahmed,0,0,0,0,0,0
550,,Lebas da Silva,0,0,0,0,1,0
551,,Serigne Faye,0,0,0,0,1,0
552,,Ilyes Chetti,0,0,0,0,1,0.17
553,,Darlin Yongwa,0,0.07,0,0,0.71,0.21
554,,Zinédine Ould Khaled,0,0,0,0,0.5,0
555,,Patrick Pentz,2.29,0,0.29,0,1.57,0.43
556,,Kévin Keben Biakolo,0,0,0,0,0.55,0.18
557,,Doğan Alemdar,1.33,0,0.33,0.17,1,0.33
558,,Patrick Berg,0,0,0,0,0.67,0
559,,Yoann Touzghar,0,0,0,0,0.64,0
560,,Pedro Mendes,0,0,0,0,1,0
561,,Jean-Louis Leca,3,0,0,0,1,0
562,,Ouparine Djoco,1,0,0,0,2,0
563,,Derek Mazou-Sacko,0,0,0,0,0,0
564,,Dany Jean,0,0,0,0,0,0
565,,Anthony Khelifa,0,0,0,0,0,0.5
566,,Danel Dongmo,0,0,0,0,0.5,0
567,,Franci Bouebari,0,0,0,0,0.5,0
568,,Fábio,0,0,0,0,0.5,0
569,,Mohamed Achi,0,0,0,0,0,0
570,,Justin-Noel Kalumba,0,0.14,0,0,1.71,0.29
571,,Francois-Joseph Sollacaro,1.83,0.17,0.17,0,2.33,0
572,,Marlos Moreno,0,0,0,0,0.5,0
573,,Brayann Pereira,0,0,0,0,2.5,0.5
574,,Léo Jardim,0.67,0,0.33,0,2,0.17
575,,Mathis Hamdi,0,0,0,0,1.5,0.5
576,,Christian Mawissa,0,0,0,0,3,0
577,,Mohamed El Arouch,0,0,0,0,0,0
578,,Salim Ben Seghir,0,0,0,0,0,0
579,,Rafik Guitane,0,0,0,0,0,0
580,,Amine Messoussa,0,0,0,0,0,0
581,,Simon Ramet,0,0,0,0,0,0
582,,Kévin Danois,0,0,0,0,0,0
583,,Samuel Koeberle,0,0,0,0,0,0
584,,Andrea Dacourt,0,0,0,0,0,0
585,,Théo Trinker,0,0,0,0,0,0
