#,Team,Name
1,,Lionel Messi
2,,Neymar
3,,Rémy Cabella
4,,Alexandre Lacazette
5,,Teji Savanier
6,,Benjamin Lecomte
7,,Florian Sotoca
8,,Florian Tardieu
9,,Dante
10,,Andrei Girotto
11,,Benjamin André
12,,Donovan Leon
13,,Alexis Sánchez
14,,Wissam Ben Yedder
15,,Jonathan Clauss
16,,Jonathan Gradit
17,,Kenny Lala
18,,Dimitri Payet
19,,Yunis Abdelhamid
20,,Marco Verratti
21,,Johan Gastien
22,,Kasper Schmeichel
23,,Nicolás Tagliafico
24,,Youcef Belaïli
25,,Danilo Pereira
26,,Vito Mannone
27,,Dejan Lovren
28,,Sergio Ramos
29,,Hamari Traore
30,,Faouzi Ghoulam
31,,Mathias Autret
32,,Aaron Ramsey
33,,Marco Bizot
34,,Xavier Chavalerin
35,,Karl Toko Ekambi
36,,Thiago Mendes
37,,Steve Mandanda
38,,Dimitri Liénard
39,,Anthony Lopes
40,,Florent Mollet
41,,José Fonte
42,,Nicolas Pallois
43,,Kevin Volland
44,,Maxime Le Marchand
45,,Matz Sels
46,,Quentin Bernard
47,,Ismaily
48,,Andy Delort
49,,Massadio Haïdara
50,,Kévin Gameiro
51,,Vincent Le Goff
52,,Thomas Mangani
53,,Maxime Gonalons
54,,Cédric Bakambu
55,,Rémy Riou
56,,Wahbi Khazri
57,,Nuno Da Costa
58,,Birama Touré
59,,Thomas Delaine
60,,Jordan Ferri
61,,Damien Da Silva
62,,Mehdi Zeffane
63,,Christophe Herelle
64,,Mathieu Coutadeur
65,,Julian Jeanvier
66,,Adil Rami
67,,Jodel Dossou
68,,Youssouf M'Changama
69,,Brecht Dejaegere
70,,Alexandre Coeff
71,,Remy Dugimont
72,,Florent Ogier
73,,Gaëtan Charbonnier
74,,Pablo Sarabia
75,,Gaël Kakuta
76,,Yoann Salmier
77,,Charles Traoré
78,,Jérôme Boateng
79,,Mohamed Youssouf
80,,Romain Hamouma
81,,Valère Germain
82,,Arnaud Souquet
83,,Benoît Costil
84,,Mickaël Alphonse
85,,Mickaël Barreto
86,,Moussa Sissoko
87,,Jonas Martin
88,,Jason Berthomier
89,,Mamadou Sakho
90,,Sébastien Corchia
91,,Islam Slimani
92,,Tristan Dingomé
93,,Pierrick Capelle
94,,Riad Nouri
95,,Cedric Avinel
96,,Abdoulaye Bamba
97,,Alexandre Letellier
98,,Steven Fortes
99,,Benjamin Leroy
100,,Loïs Diony
101,,Dennis Appiah
102,,Yoann Touzghar
103,,Pedro Mendes
104,,Jean-Louis Leca
105,,Fábio
106,,Romain Salin
