#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
432,,Julien Ponceau,0.9,0.45,0,0.39,0,0.71
433,,Oumar Gonzalez,1.7,1.73,0.1,2.63,0,0.47
434,,Moussa Dembélé,0.35,0.09,0,0.26,0,0.13
435,,Ibrahima Niane,0.38,0.06,0,0.56,0,0.31
436,,Akim Zedadka,1.32,0.93,0.07,1.54,0.04,0.57
437,,Thierno Baldé,0.87,0.74,0,1.16,0,0.39
438,,João Victor,1.38,1.15,0,2.23,0.08,0.77
439,,Bonke Innocent,1.12,1.04,0.04,1.16,0,1
440,,Gelson Martins,1.36,0.27,0,0,0,0.82
441,,Arkadiusz Milik,0.5,0,0,1,0,0.5
442,,Marin Jakoliš,1,0,0,0,0,0
443,,Jonas Martin,0.75,0.58,0,0.25,0,0.75
444,,Kenji Van Boto,1.5,0.5,0,1,0,1
445,,Mamadou Diakhon,1,0.5,0,0,0,0.5
446,,Joe Bryan,0.83,0.17,0,0.17,0,0
447,,Duje Ćaleta-Car,0,0,0,1,0,0
448,,Mamadou Sarr,0,0,0,0,0,0
449,,Theocharis Tsingaras,0,0,0,0,0,0
450,,Jason Berthomier,0,0,0,0,0,0
451,,Hianga'a M'Bock,0,0,0,0,0,0.5
452,,Mehdi Puch-Herrantz,0.5,0.75,0,0,0,0.25
453,,Wilson Odobert,0.63,0.47,0,0.16,0,0.5
454,,Clement Vidal,0.96,1.04,0.04,2.69,0,0.77
455,,Carlos Baleba,0.68,0.05,0,0.16,0,0.26
456,,Papa Ndiaga Yade,0.71,0.57,0,0.71,0,1.07
457,,Erik Palmer-Brown,1.11,0.68,0.03,4.13,0,0.39
458,,Myron Boadu,0.25,0,0,0.08,0,0.5
459,,Maxime Busi,1,0.67,0.05,0.95,0,0.76
460,,Stéphane Diarra,0.89,0.79,0,0.25,0,0.64
461,,Cyrille Bayala,1.61,0.76,0,0.61,0,0.73
462,,Ayoub Amraoui,0.86,0.57,0,0.29,0,0.43
463,,Bradley Locko,1.59,1,0,1.23,0,0.59
464,,Kaj Sierhuis,0.21,0.07,0,0.07,0,0.36
465,,Theo Sainte Luce,1.44,1.11,0,1.11,0,0.78
466,,Amin Sarr,0.69,0,0,0.31,0,0.23
467,,M'Baye Niang,0.43,0.03,0.03,0.63,0,0.33
468,,Mamadou Sakho,0.6,0.53,0.13,2.33,0.07,0.13
469,,Sébastien Corchia,0.73,0.64,0,0.73,0,0.5
470,,Paul Bernardoni,0.07,0.04,0.04,0.81,0.04,0.04
471,,Jim Allevinah,1.08,0.67,0,0.53,0,1.19
472,,Ruben Aguilar,0.95,0.9,0,1.3,0,0.7
473,,Cheick Konate,2.11,1.44,0,0.89,0.11,1
474,,Ibrahim Diakité,1,1.67,0,1.67,0,0.33
475,,Kyliane Dong,0.5,0.17,0,0,0,0.17
476,,Ismail Jakobs,0.34,0.28,0,0.47,0,0.22
477,,Islam Slimani,0.31,0.06,0,0.63,0,0.19
478,,Eliot Matazo,1.13,0.65,0.04,0.43,0,0.65
479,,Enzo Tchato Mbiayi,1.24,0.33,0,1.43,0,0.43
480,,Tristan Dingomé,0.13,0,0,0,0,0.25
481,,Ike Ugbo,0.2,0.08,0,0.16,0,0.32
482,,Warren Zaïre-Emery,0.65,0.46,0.04,0.38,0,0.81
483,,Sada Thioub,0.7,0.26,0,0.15,0,0.33
484,,Jean-Mattéo Bahoya,0.6,0,0,0,0,0.3
485,,Souleymane Cissé,0.5,0.5,0,1,0,0
486,,Théo Pellenard,0.5,1,0,1,0,0
487,,Marcin Bułka,0,0.5,0,0,0,0.5
488,,Yoann Cathline,0.83,0.35,0.04,0.57,0,0.3
489,,Lorenz Assignon,0.5,0.17,0,0.67,0,0.17
490,,Pierrick Capelle,1.38,0.58,0,0.85,0,1.27
491,,Irvin Cardona,0.2,0.2,0,0.2,0,0.3
492,,Riad Nouri,0.64,0.45,0,0.24,0,0.52
493,,Andreas Bruus,0.44,0.63,0,0.81,0,0.44
494,,Cedric Avinel,0.54,0.58,0.08,3.63,0,0.17
495,,Yanis Massolin,0.33,0.33,0,0,0,0.17
496,,Yanis Begraoui,0.67,0.33,0,0,0,0.33
497,,Adil Aouchiche,0.45,0.36,0,0.09,0,0.73
498,,Abdoulaye Bamba,1.05,0.86,0,1.71,0,0.14
499,,Remy Labeau Lascary,0.4,0.1,0,0,0,0
500,,Moussa Soumano,0.14,0,0,0,0,0.43
501,,Souleyman Doumbia,1.88,1.13,0,0.79,0.04,0.58
502,,Halid Šabanović,0.53,0.53,0,0.8,0,0.13
503,,Baïla Diallo,0.17,0,0,0.17,0,0
504,,El Chadaille Bitshiabu,0.77,0.69,0,1,0.08,0.69
505,,Jean Fiacre Kouamé Botué,0.5,0,0,0.13,0,0.25
506,,Ismaël Diallo,1.64,1.07,0.07,1.54,0,1
507,,Yasser Larouci,0.77,0.87,0,1.33,0,0.3
508,,Noah Jean Holm,0.75,0,0,0.63,0,0.38
509,,Adrian Grbić,0,0,0,0,0,0.5
510,,Moussa Djitté,0.17,0,0,0.17,0,0.17
511,,Félix Lemaréchal,0.38,0.08,0,0.15,0,0.23
512,,Karol Fila,0,0.5,0,0.5,0,0
513,,Valentin Atangana Edoa,1.14,0,0,0.14,0,0.43
514,,Guéla Doué,0,0,0,0,0,0
515,,Oliver Zandén,0.4,0.2,0,1,0,0.6
516,,Ilyes Housni,1,0,0,0,0,0
517,,Alexandre Letellier,0,0,0,0,0,0
518,,Marvin Senaya,0,0,0,1,0,1
519,,Steven Fortes,0,0,0,0,0,0
520,,Thibault Tamas,0,1,0,0,0,0
521,,Jason Mbock,0,0,0,0,0,0
522,,Mohamed Toure,0,0,0,0,0,0
523,,Alan Do Marcolino,0,0,0,0.33,0,0
524,,Tony Strata,1.33,0.33,0,1.67,0,0.33
525,,Axel Gueguin,0,0,0,0,0,0
526,,Kevin Spadanuda,1.32,0.5,0,0.18,0,0.95
527,,Benjamin Leroy,0,0.03,0,0.91,0,0.06
528,,Veljko Birmančević,0.52,0.28,0,0.04,0,0.56
529,,Loïs Diony,0.09,0,0,0.09,0,0.18
530,,Axel Camblan,0.29,0,0,0,0,0.14
531,,Tairyk Arconte,0.25,0,0,0.5,0,0.75
532,,Florian Chabrolle,0.86,1,0,0.29,0,0.29
533,,Said Hamulić,0,0,0,0,0,0
534,,Alberth Elis,0.4,0.1,0,0.2,0,0.6
535,,Béni Makouana,0.13,0,0,0,0,0.25
536,,Abdoul Kader Bamba,0,0,0,0,0,0.5
537,,Ivane Chegra,1.33,0.17,0,0,0,1.17
538,,Martin Adeline,0.6,0.6,0,0.4,0,0.2
539,,Adam Buksa,0.13,0,0,0,0,0.38
540,,Ousmane Camara,1.11,1.22,0,1.67,0,0.78
541,,Ben Touré,1,0.25,0,1,0,1
542,,Farid El Melali,1.24,0.47,0,0.35,0,0.65
543,,Dennis Appiah,1.4,0.67,0.07,1.07,0,1.13
544,,Alan Virginius,0.2,0.13,0,0.07,0,0.27
545,,Rares Ilie,0.75,0.25,0,0.25,0,0.5
546,,Serhou Guirassy,0,0,0,0,0,0
547,,El Bilal Touré,0,0,0,0.33,0,0
548,,François Régis Mughe,0,0,0,0,0,0
549,,Amar Ahmed,1,1,0,0,0,1
550,,Lebas da Silva,0,0,0,0,0,0
551,,Serigne Faye,0,0.5,0,0,0,0
552,,Ilyes Chetti,1,0.67,0.17,0.83,0,0.5
553,,Darlin Yongwa,0.93,0.36,0,0.57,0,0.79
554,,Zinédine Ould Khaled,0.25,0.5,0,0,0,0.25
555,,Patrick Pentz,0,0,0,0.29,0,0
556,,Kévin Keben Biakolo,0.27,0.45,0,0.64,0,0.36
557,,Doğan Alemdar,0,0,0,0.33,0.17,0
558,,Patrick Berg,0,0.33,0,0,0,0.33
559,,Yoann Touzghar,0.27,0,0,0.09,0,0.09
560,,Pedro Mendes,0,0,0,0,0,0
561,,Jean-Louis Leca,0,0,0,2,1,0
562,,Ouparine Djoco,0,0,0,1,0,0
563,,Derek Mazou-Sacko,0,1,0,1,0,1
564,,Dany Jean,0,0,0,0,0,0.5
565,,Anthony Khelifa,0,0,0,0,0,0
566,,Danel Dongmo,0.5,0,0,0,0,0
567,,Franci Bouebari,1.5,1,0,0.5,0,1
568,,Fábio,0.67,0.5,0,1.5,0,0.33
569,,Mohamed Achi,0.5,0,0,0,0,0
570,,Justin-Noel Kalumba,1.14,0.57,0,0.71,0,1.57
571,,Francois-Joseph Sollacaro,0,0,0,0.5,0.17,0
572,,Marlos Moreno,1,0,0,0,0,0.5
573,,Brayann Pereira,3,1,0,2.5,0.5,2
574,,Léo Jardim,0,0,0.17,0.33,0.17,0.17
575,,Mathis Hamdi,0,0.5,0,0.5,0,0.5
576,,Christian Mawissa,1,1.5,0.5,0.5,0,1
577,,Mohamed El Arouch,1,0,0,0,0,0
578,,Salim Ben Seghir,0,0,0,0,0,0
579,,Rafik Guitane,0,0,0,1,0,0
580,,Amine Messoussa,0,0,0,0,0,0
581,,Simon Ramet,0,0,0,0,0,0
582,,Kévin Danois,1,1,0,0,0,0
583,,Samuel Koeberle,0,0,0,0,0,0
584,,Andrea Dacourt,0,0,0,0,0,0
585,,Théo Trinker,0,0,0,0,0,0
