#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
220,,Rodri Tarín,0,0.3,0,0,0.83,0.04
221,,Idrissa Thiam,0,0.08,0,0,0.5,0.08
222,,Jesús Owono,3,0,0,0,1,0
223,,Luis Perea,0,0,0,0,1,0
224,,Dalisson de Almeida,0,0,0,0,0,0
225,,Ibrahim Janis Covi,0,0,0,0,1,0
226,,Oier Luengo Redondo,0,0.18,0,0,0.55,0.18
227,,Sergio Tejera,0,0,0,0,0.67,0
228,,Cristian Salvador,0,0.18,0,0,0.54,0.07
229,,Juan Soriano,2,0.33,0.12,0,0.74,0.14
230,,Juan Carlos,0,0.08,0,0,0.47,0.11
231,,Iván Romero,0,0.06,0,0,0.41,0.09
232,,Aritz Aldasoro,0,0.09,0,0,0.53,0.18
233,,Juanpe,0,0.13,0,0,0.78,0.13
234,,Borja Valle,0,0,0,0,0.49,0.03
235,,Valentín Vada,0,0,0,0,0.41,0.11
236,,Gaku Shibasaki,0,0.13,0,0,0.43,0.1
237,,Cristian Glauder,0,0.24,0,0,0.79,0.1
238,,Carlos Benavídez,0,0.1,0,0,0.38,0.1
239,,Fernando Niño,0,0.08,0,0,0.77,0.1
240,,Adrián Castellano,0,0.29,0,0,0.71,0.18
241,,Jorge Molina,0,0,0,0,0.44,0.12
242,,Mohammed Djetei,0,0.13,0,0,0.84,0.13
243,,Josema,0,0.16,0,0,0.6,0.04
244,,Miquel Parera,2.7,0.3,0.08,0,0.76,0.19
245,,Mohamed Bouldini,0,0.03,0,0,0.36,0.08
246,,Sergio González,0,0.19,0,0,0.56,0.15
247,,Carlos Ruiz,0,0,0,0,0.69,0.08
248,,Manu Molina,0,0.04,0,0,0.44,0.04
249,,Álex Pérez,0,0,0,0,1.67,0
250,,Jairo Izquierdo,0,0.03,0,0,0.63,0.03
251,,Raúl Navas,0,0.22,0,0,1.04,0.07
252,,Florian Miguel,0,0.32,0,0,0.7,0.11
253,,Germán Sánchez,0,0.19,0,0,0.81,0.24
254,,Ramón Enríquez,0,0.05,0,0,0.55,0
255,,Roko Baturina,0,0,0,0,0.43,0.14
256,,Sebas Moyano,0,0.15,0,0,0.8,0.05
257,,Tiago Geralnik,0,0,0,0,0.31,0.31
