#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
441,,Pablo Hervías,0.38,0.08,0,0.23,0,0.15
442,,Josep Señé,0.85,0.52,0,1.12,0,0.76
443,,Bruno González,0.83,1.08,0,4.08,0,0.67
444,,Juan Antonio Ros,0.38,0.29,0,1.83,0,0.13
445,,Roberto Soldado,0.24,0.08,0,0.12,0,0.4
446,,Dani Escriche,0.34,0.19,0.03,0.53,0,0.19
447,,Gonzalo Escobar,1.78,1.43,0,1.39,0,0.57
448,,Luis Muñoz,0.83,0.3,0,0.43,0,0.37
449,,Gaizka Larrazabal,0.82,0.48,0,0.76,0,0.36
450,,Darío Poveda,0.15,0.06,0,0.3,0,0.21
451,,Abraham Rando,1.42,1,0,2.5,0,0.08
452,,Javier Alonso,0.89,0.61,0,0.22,0,0.56
453,,Juan Narváez,0.27,0.27,0,0.47,0,0.27
454,,Javi Martínez,0.58,0.11,0,0.37,0,0.26
455,,Dani Queipo,1.1,0.32,0,0.32,0,0.32
456,,Manolo Reina,0,0.08,0,0.38,0,0.08
457,,Miguel de la Fuente,0.33,0.12,0,0.3,0,0.45
458,,Cedric Omoigui,0.13,0,0,0.13,0,0
459,,Marcos Mauro,1.5,0.5,0,2.5,0.13,0.13
460,,David Goldar,0.59,0.72,0.07,3.21,0,0.21
461,,Genaro,1.37,1.11,0.05,1.79,0,0.47
462,,Patrick Soko,0.59,0.41,0,0.27,0,0.36
463,,Mourad El Ghezouani,0.49,0.11,0,0.43,0,0.29
464,,Andy Kawaya,0,0,0,0,0,0.29
465,,Jonathan Silva,1,0.58,0,0.67,0,0.33
466,,Rubén Martínez,0.77,0.23,0,0.08,0,0.08
467,,Raúl Parra,0.79,0.79,0,0.89,0,0.47
468,,Enric Franquesa,0.92,0.79,0.04,1.08,0,0.29
469,,Fran Álvarez,0.42,0.15,0,0.38,0,0.15
470,,Jordan Carrillo,0.9,0.33,0,0.1,0,0.57
471,,Loren Morón,0.64,0,0,0.09,0,0.27
472,,José Menargues,1.27,0.45,0,1.82,0,0.36
473,,Álvaro Vadillo,0.5,0.09,0,0.18,0,0.32
474,,Jaume Cuéllar,1,0.37,0,0.24,0,1.05
475,,Jaime Romero,0,0.17,0,0,0,0
476,,Diego Mariño,0,0,0,0.65,0.12,0.12
477,,Javier Serrano,0.92,0.46,0,1.13,0,0.67
478,,Rober Ibáñez,0.83,0.38,0,0.17,0,0.75
479,,Marco Sangalli,0.96,0.36,0,0.6,0,0.92
480,,Yvan Neyou,0.86,0.86,0.05,0.62,0,0.52
481,,Suleiman Camara,0.92,0.03,0.03,0.19,0,0.43
482,,Javier Muñoz,1.11,0.3,0,0.22,0,0.92
483,,Alex Balboa,0.45,0.27,0,0.09,0,0
484,,Ignacio Martín,0.56,0.5,0,0.5,0,0.25
485,,Arvin Appiah,0.19,0.05,0,0.05,0,0.19
486,,Samuel Shashoua,0.38,0.23,0,0,0,0.15
487,,Miguel Villar Miki,1.07,0.33,0,0.6,0,0.27
488,,Gerard Valentín,0.63,0.5,0,0.58,0,0.39
489,,Álex Forés,0.09,0.06,0,0.16,0,0.16
490,,José Corpas,0.41,0.76,0,0.34,0,0.68
491,,Teto,1.06,0.31,0,0.17,0,1.22
492,,Leonardo Sequeira,0.33,0.17,0,0,0,0.33
493,,Taichi Hara,0.13,0.07,0,0.6,0,0
494,,Arturo Molina Tornero,0.95,0.23,0,0.41,0,0.55
495,,Marcelo Flores,0.77,0.15,0,0.15,0,0.23
496,,Heriberto Tavares,0.63,0,0,0.11,0,0.47
497,,Bilal Ouacharaf,2,0,0,0,0,0
498,,Dorian Hanza,0,0,0,0,0,0
499,,Daniel Requena,0,0,0,0,0,0
500,,Ethyan González,0,0,0,0,0,0
501,,Carlos Sánchez,1,0,0,0,0,1
502,,Juan Aspra,1,0,0,0,0,0
503,,Lumor Agbenyenu,1,0,0,1,0,0
504,,Kuki Zalazar,1,0,0,1,0,0
505,,Ayoub Jabbari,0.33,0.33,0,0.33,0,0
506,,Pepe Sánchez,0.33,0.33,0,1,0,0
507,,Miguelón,1.5,0.67,0,1.67,0,0.83
508,,Alex Valle,0.86,0.29,0,0.29,0,0.86
509,,Jordi Calavera,1.15,0.95,0,1.2,0,0.65
510,,Pablo Larrea,0.57,0.24,0,0.29,0,0.76
511,,El Hacen,0.66,0.5,0,0.75,0.03,0.38
512,,Aitor Buñuel,1.32,0.88,0.04,1.28,0,0.24
513,,Manu García,0.4,0.48,0,0.64,0,0.4
514,,Carlos Romero,1.25,0.46,0,0.67,0,0.71
515,,Pablo Vázquez,0.67,0.83,0.06,3.5,0.06,0.5
516,,Raúl Moro,0.38,0.13,0,0,0,0.75
517,,Dani Jiménez,0,0,0,0.5,0.1,0.2
518,,Sergio Ruiz Alonso,0.84,0.58,0,0.63,0,0.79
519,,Neyder Lozano,0.56,0.56,0.11,3.89,0,0.56
520,,Juan Carlos Arana,0.65,0,0,0.12,0,0.18
521,,Antonio Blanco,2.06,1.47,0,0.53,0.06,2
522,,Nikita Iosifov,0.38,0.08,0,0.08,0,0.23
523,,David Vicente,1,0.56,0.11,0.67,0,0.11
524,,Miguel Angel Leal,1.07,0.33,0,1.47,0,0.47
525,,Matías Arezo,0,0.22,0,0.22,0,0.44
526,,Kevin Appin,1.37,0.46,0.03,0.63,0,0.8
527,,José Marsà,1.15,1.31,0.08,2.38,0,0.54
528,,Nacho Castillo,0.5,0.33,0,0,0,0
529,,Wilfrid Kaptoum,0.09,0.09,0,0.27,0,0.27
530,,Víctor Campuzano,0.4,0,0,0.4,0,0.55
531,,Juan Artola,0.28,0,0,0.38,0,0.19
532,,Yacine Qasmi,0.31,0.07,0,0.17,0,0.17
533,,Javi Jiménez,1.65,1.38,0,1.23,0,1.04
534,,Mangel,0.93,0.27,0,0.47,0,0.27
535,,Aboubakary Kanté,0.16,0.1,0,0.45,0,0.13
536,,Shon Weissman,0.38,0.23,0,0,0,0.46
537,,Álejandro Cantero,0.57,0.06,0,0.17,0,0.31
538,,Pablo Valcarce,0.54,0.11,0,0.16,0,0.24
539,,Fausto Grillo,0.94,1.12,0,3.88,0,0.35
540,,Javi Mier,0.6,0.1,0,0.4,0,0.4
541,,Miguel Puche,0.5,0.14,0,0.17,0,0.36
542,,Saúl Berjón,0.22,0.33,0,0.11,0,0.22
543,,Álvaro Sanz Catalán,0.8,0.2,0,0.53,0,0.47
544,,Daniel Selma,0,0,0,0,0,0
545,,Rober González,0.86,0.29,0,0.11,0,0.68
546,,Uroš Đurđević,0.19,0.06,0.03,0.22,0,0.28
547,,Francisco Grima,1.79,0.68,0,0.95,0,1.05
548,,Charly Musonda Jr,0.35,0.24,0,0.12,0,0.06
549,,Alejandro Díez Salomón,0.65,0.65,0.12,0.41,0,0.82
550,,Pablo Tomeo,1.16,0.63,0.05,0.58,0,1.11
551,,Roger Brugué,0.7,0.25,0,0.25,0,0.45
552,,Xeber Alkain,0.77,0.19,0,0.23,0,0.61
553,,Gonzalo Melero,0,0,0,0,0,0
554,,Adri López,0,0,0,1,0,0
555,,Diego Aznar,0,0,0,0,0,0
556,,Piotr Parzyszek,0.11,0,0,0.44,0,0.11
557,,Armando Shashoua,0.4,0.1,0,0.4,0,0.2
558,,Aleksandar Pantić,0.4,1,0.1,1.7,0,0.4
559,,Dani Morer,0.83,0.42,0,0.42,0,0.33
560,,Isma Ruiz,1.56,0.75,0.13,0.44,0,0.31
561,,Pol Valentín,1.05,0.27,0,0.64,0,0.23
562,,Orest Lebedenko,0.92,0.58,0,0.92,0,0.33
563,,Marc Fernandez Gracia,0.08,0.08,0,0.5,0,0.17
564,,Fausto Tienza,1.23,0.54,0,0.69,0,0.58
565,,Sabit Abdulai,0.89,0.79,0,0.63,0,0.37
566,,Kaxe,0,0,0,0.31,0,0.23
567,,Thiago Ojeda,1.21,0.21,0,0.29,0,0.57
568,,Javi López,0.43,0.4,0.03,0.77,0,0.37
569,,Óscar Arribas Pasero,0.4,0.1,0,0.1,0,0.3
570,,Javi Llabrés,0.21,0.07,0,0.07,0,0.29
571,,Eladio Zorrilla Jiménez,0.71,0.14,0,0.29,0,0.81
572,,Dani Barrio,0,0,0,0.33,0,0.33
573,,Zé Carlos,1.17,0.5,0,1.33,0,0.67
574,,Víctor Laguardia,0.57,0.29,0,2.29,0,0.21
575,,Sekou Gassama,0.25,0,0,0.38,0,0.19
576,,Oscar Ureña,0.8,0.2,0,0.2,0,0.6
577,,Juan Muñoz,0.35,0.06,0,0.45,0,0.23
578,,Castrín,0.86,0.71,0,3.14,0,1
579,,Alassán Gutiérrez,0.25,0.25,0,0.25,0,0.5
580,,Ignacio Jeraldino,0.88,0.13,0,0.25,0,0.5
581,,Sergio Santos,0.67,0.33,0,0.83,0,0.67
582,,Simón Moreno,0.33,0,0,0,0,0.17
583,,Marko Šćepović,0,0,0,0.29,0,0.71
584,,Alberto Soro,0.4,0.2,0,0.13,0,0.4
585,,Ángel Baena,0.51,0.2,0,0.23,0,0.31
586,,Masca,0,0.11,0,0.11,0,0.56
587,,Juan Hernández García,0.19,0.23,0,0.12,0,0.23
588,,Loren Zúñiga,0.17,0,0,0.09,0,0
589,,Lukáš Juliš,0.23,0.08,0,0.38,0,0.23
590,,Žiga Frelih,0,0,0,0,0,0
591,,Marc Tenas,0,0,0,0,0,0
592,,Joselu,0,0,0,0,0,0
593,,Mario Sesé,1,0,0,0,0,0
594,,Carlos Gimenez,2,0,0,0,0,0
595,,Diego Murillo,0,0,0,0,0,0
596,,Pablo Bobadilla,0,0,0,0,0,0
597,,Marcos Trabanco,2,0,0,1,0,1
598,,Enol Rodríguez,0,0,0,0,0,0
599,,Andres Palacios,0,1,0,1,0,0
600,,Raúl Torrente,0,0,0,0.5,0,0.5
601,,Ale García,0,0,0,0,0,0
602,,Eusebio Monzó,0,0,0,1.5,0,0
603,,Abdallahi Mahmoud,0,0,0,0,0,0.33
604,,Hugo Anglada,0.33,0.67,0.33,2.67,0,0
605,,Jesús Fernández,0.75,0.75,0,1.38,0,0.38
606,,Alfon González,0.25,0,0,0.13,0,0.25
607,,Jofre,0.3,0.15,0,0.11,0,0.37
608,,Angel Troncho,0.64,0.14,0,0.21,0,0.57
609,,Uroš Milovanović,0.5,0,0,0.25,0,0.08
610,,Cesar Rodriguez,0.5,0,0,0.75,0,0
611,,David Rodríguez Ramos,0.5,0,0,0.25,0,0.25
612,,Radosav Petrović,0.56,0.11,0,0.44,0,0.22
613,,Franchu,0.48,0.07,0,0.07,0,0.44
614,,Famara Diédhiou,0,0.1,0,0,0,0.1
615,,Marco Camus,0.7,0.45,0,0.35,0,0.2
616,,Samuel Mráz,0.09,0,0,0.27,0,0
617,,Pau Sans,0.14,0,0,0.14,0,0.14
618,,Florin Andone,0.21,0.05,0,0.37,0,0.21
619,,Djakaria Barro,0,0,0,1,0,0
620,,Liberman Torres,0.75,0,0,0.75,0,1.5
621,,Manu Rico,0.5,0,0,0,0,0.5
622,,Dani González,0,0,0,0,0,0
623,,Marc Martínez,0,0,0,0.43,0,0.14
624,,Leandro Antonetti,0.4,0,0,0.2,0,0.4
625,,Makhtar Gueye,0.14,0,0,0.36,0,0.32
626,,Thierno Barry,0,0,0,0,0,1
627,,Jairo Quinteros,0,0,0,0,0,0
628,,David Arguelles,0,0,0,0,0,0
629,,Edgar Alcaniz,0,0,0,0,0,1
630,,Sergio Navarro,0,0,0,0.33,0,0
631,,Axel Bamba,0.14,0.43,0,0.43,0,0
632,,Vitolo,0.13,0.13,0,0,0,0
633,,Aldair,1.25,0.13,0,0.63,0,0.38
634,,Alejandro Gálvez,1.13,0.13,0,1.13,0,0.63
635,,Juan Villar,0,0,0.14,0,0,0
636,,Joaquin Panichelli,0,0,0,0,0,0.5
637,,Juan Durán,2,0.5,0,0,0,1
638,,Alejandro Domingo,0,0,0,0,0,0.33
639,,Gui,1.54,0.46,0,0.23,0,1.77
640,,Iker Goujón,0,0,0,0,0,0
641,,Salifo Caropitche,0,0,0,0,0,0
642,,Xairo Soto,0,0,0,0,0,1
643,,Lalo Aguilar,0,0,0,0.5,0,0
644,,Adrian Sanmartin,0,0,0,0,0,0
645,,Tomás Alarcón,0.83,0.25,0,1,0,0.67
646,,Rafa Rodriguez,0,0,0,0,0,1
647,,Leonel Miguel,0.5,0,0,0,0,0.5
648,,Raúl Arias,0,0,0,0,0,0
649,,Daniel Lasure,0.33,0.33,0,0.33,0,0.33
650,,Emmanuel Attipoe,1,0,0,0,0,0
651,,Alejandro Ramos,0,0,0,0,0,0
652,,Víctor Olmo,0.67,1.67,0,0,0,1.67
653,,Farru,1,0.5,0,1,0.25,0
654,,Dani Clavijo,3,0,0,2,1,3
655,,Sergi García,0,0,0,0,0,1
656,,Guillermo De Amores,0,0,0,0,0,0
657,,Andres Caro,1,0,0,0.5,0.5,0.5
658,,Iker Alday,0,0,0,0,0,0
659,,Jorge Delgado,0,0,0,0,0,0
660,,Hugo Redón,0,0,0,0,0,0
661,,Ignacio Pais,0,0,0,0,0,1
662,,Karim Chaban,0.5,0,0,0,0,0
663,,Javi López-Pinto,0,0,0,0,0,0.5
