#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
109,,Hayden Muller,0,0.24,0,0,0.85,0.15
110,,Ronan Finn,0,0,0,0,0.06,0.12
111,,Andriy Kravchuk,0,0.22,0,0,1.33,0.33
112,,Danny Mullen,0,0,0,0,0.17,0
113,,Evan Caffrey,0,0.17,0,0,0.39,0.14
114,,Nathan Shepperd,2.28,0.28,0.11,0.03,1.08,0.14
115,,Declan McDaid,0,0,0,0,0.48,0.13
116,,John Ross Wilson,0,0.33,0,0,0.44,0.07
117,,Daniel Kelly,0,0.04,0,0,0.81,0.04
118,,Mark Doyle,0,0.09,0,0,0.53,0.06
119,,Johan Brannefalk,0,0.03,0,0,0.91,0.22
120,,Jay Benn,0,0.13,0,0,0.38,0.13
121,,Sam Todd,0,0,0,0,0,0
122,,Ronan Boyce,0,0.29,0,0,0.48,0.1
123,,James Talbot,2.14,0.33,0.03,0,0.92,0.19
124,,Ryan O'Kane,0,0.06,0,0,0.53,0.12
125,,Tyreke Wilson,0,0.18,0,0,0.36,0.18
126,,Sean Gannon,0,0,0,0,0.5,0.1
127,,Kyle Robinson,0,0,0,0,0.57,0.04
128,,Joe O'Brien Whitmarsh,0,0.04,0,0,0.65,0.13
129,,Conor Carty,0,0,0,0,0.41,0.15
130,,Elicha Ahui,0,0.2,0,0,1.05,0.15
131,,Sadou Diallo,0,0.17,0,0,0.4,0.1
132,,Ryan Graydon,0,0.17,0,0,0.52,0.13
133,,John Martin,0,0.03,0,0,0.41,0.13
134,,Jamie McGonigle,0,0.04,0,0,0.33,0.08
135,,Kian Leavy,0,0.1,0,0,0.3,0
136,,Johannes Yli-Kokko,0,0,0,0,0.75,0.11
137,,Robert McCourt,0,0,0,0,0.69,0.08
138,,Robbie Benson,0,0.07,0,0,0.64,0.07
139,,James Corcoran,2.65,0.25,0.05,0,1.35,0.2
140,,Jad Hakiki,0,0.05,0,0,0.1,0.05
141,,Paddy Kirk,0,0.27,0,0,0.73,0.2
142,,Sam Durrant,0,0.1,0,0,0.6,0
143,,Simon Power,0,0.2,0,0,0.2,0
144,,Shane Griffin,0,0.23,0,0,0.42,0.31
145,,Cian Coleman,0,0.16,0,0,1.42,0.32
146,,Reece Hutchinson,0,0.18,0,0,1.07,0.21
147,,Niall Morahan,0,0.12,0,0,0.82,0.21
148,,James Akintunde,0,0.05,0,0,0.26,0.21
149,,Anto Breslin,0,0.36,0,0,0.92,0.22
150,,Adam O'Reilly,0,0.29,0,0,0.57,0.07
151,,Stefan Radosavljević,0,0.03,0,0,0.68,0.16
152,,Rokas Stanulevicius,0,0,0,0,0.8,0.4
153,,Conor Kane,0,0.36,0,0,1.27,0.18
154,,Cameron Elliott,0,0,0,0,0.3,0
155,,Pedro Martelo,0,0.17,0,0,0.92,0.08
156,,Mark Dignam,0,0.18,0,0,1.18,0.45
157,,Ciaran Behan,0,0.1,0,0,1.83,0.33
158,,Johnny Kenny,0,0.03,0,0,0.33,0.13
159,,Shane Farrell,0,0.12,0,0,0.3,0.18
160,,Tom Lonergan,0,0,0,0,0.45,0.06
161,,Naj Razi,0,0.33,0,0,0,0
162,,Oran Crowe,0,0,0,0,1,0.67
163,,Jamie Egan,0,0,0,0,2.2,0.4
164,,John O'Sullivan,0,0,0,0,0.16,0.05
165,,Mason Melia,0,0,0,0,0.3,0.1
166,,Ola Williams,0,0.27,0,0,1.18,0.09
167,,Colin McCabe,2.72,0.22,0.06,0,1.06,0.22
168,,Sean Kavanagh,0,0.16,0,0,0.44,0.12
169,,Adam Murphy,0,0.1,0,0,0.41,0.14
170,,Andrew Wogan,2.56,0.28,0.17,0,1.61,0.11
171,,Lukas Browning Lagerfeldt,0,0.04,0,0,0.96,0.19
172,,Gregory Sloggett,0,0.22,0,0,0.85,0.15
173,,Dean Williams,0,0,0,0,0.19,0.25
174,,Kevin Custovic,0,0.17,0,0,1.08,0.29
175,,Alfie Lewis,0,0.08,0,0,0.52,0.12
176,,Danu Kinsella Bishop,0,0,0,0,1.16,0.23
177,,Andrew Quinn,0,0.19,0,0,0.44,0.31
178,,Thijs Timmermans,0,0,0,0,0.44,0.17
179,,Cian Bargary,0,0.08,0,0,1.28,0.24
180,,Sami Clarke,0,0,0,0,1.08,0.33
181,,Eoin Doyle,0,0,0,0,0.67,0.24
182,,Aaron McNally,0,0.05,0,0,1.09,0.18
183,,Albin Winbo,0,0,0,0,1,0.43
184,,Cian Kavanagh,0,0,0,0,0.33,0.04
185,,Rayhaan Tulloch,0,0,0,0,0.74,0
186,,Warren Davis,0,0,0,0,0.68,0.05
187,,Joshua Honohan,0,0.18,0,0,1.24,0.36
188,,Rhys Bartley,0,0,0,0,0,0
189,,Bogdan Vastsuk,0,0,0,0,0.75,0
190,,Jaden Umeh,0,0,0,0,0,0
191,,Evan McLaughlin,0,0,0,0,0,0
192,,Aaron Bolger,0,0.26,0,0,1.06,0.35
193,,John Mahon,0,0.11,0,0,0.7,0.19
194,,Ethon Varian,0,0,0,0,1,0.15
195,,Tunde Owolabi,0,0.04,0,0,0.61,0.29
196,,Dara Keane,0,0.12,0,0,1.92,0.36
197,,Cian Murphy,0,0,0,0,0.81,0.29
198,,Kristopher Twardek,0,0.21,0,0,0.53,0.11
199,,Colin Bolton,0,0,0,0,1.4,0
200,,Jack Keaney,0,0.09,0,0,2.24,0.32
201,,Adam Verdon,0,0,0,0,2.07,0.36
202,,Daniel Krezić,0,0,0,0,0.67,0.17
203,,Jaze Kabia,0,0,0,0,0.56,0.44
204,,Evan Weir,0,0.33,0,0,1.13,0.08
205,,Dylan Connolly,0,0.04,0,0,0.79,0.11
206,,Tom Grivosti,0,0.13,0,0,0.88,0
207,,Oliver O'Neill,0,0.05,0,0,0.42,0.05
208,,Luke Heeney,0,0.21,0,0,1.07,0.11
209,,David Toure,0,0,0,0,0,0.33
210,,Kameron Ledwidge,0,0.12,0,0,0.32,0.04
211,,Dylan Grimes,0,0.05,0,0,0.74,0.11
212,,Gbemi Arubi,0,0,0,0,0,0
213,,Kian Moore,3.87,0.13,0.26,0,2.26,0.35
214,,Jake Doyle,0,0,0,0,1.48,0.07
215,,Eanna Clancy,0,0.06,0,0,1.47,0.24
216,,Ryan McLaughlin,0,0.5,0,0,1,0
217,,Ally Gilchrist,0,0.14,0,0,1.33,0.33
218,,David Cawley,0,0.13,0,0,0.57,0.13
219,,Darren Brownlie,0,0.14,0,0,0.71,0
220,,Axel Sjoberg,0,0,0,0,0.43,0
221,,Brian McManus,0,0,0,0,0.18,0.12
222,,Michael Leddy,0,0,0,0,0.36,0.07
223,,Matthew O'Brien,0,0.33,0,0,1.33,0.11
224,,Ryan Bowden,0,0,0,0,0.83,0
225,,Joshua Fitzpatrick,0,0,0,0,0,0
226,,Luke O'Regan,0,0.07,0,0,1.86,0.14
227,,Matthew Alonge,0,0,0,0,1,0
228,,Frank Liivak,0,0.06,0,0,0.94,0.12
229,,Adam Wells,0,0.03,0,0,2.16,0.29
230,,Grant Horton,0,0.25,0,0,0.65,0.3
231,,Sean Brennan,0,0.08,0,0,2.08,0.31
232,,Jarlath Jones,0,0.14,0,0,1.57,0
233,,Serge Atakayi,0,0,0,0,0.5,0
234,,Gordon Walker,0,0.05,0,0,0.7,0.2
235,,Oliver Byrne,2.5,0.2,0.1,0,1.6,0.4
236,,Mikey Raggett,0,0,0,0,1.3,0.2
237,,Callum McKay,0,0,0,0,0,0
238,,Sean Patton,0,0,0,0,1,0
239,,Daniel McCarthy,0,0,0,0,0,0
240,,Kyle Donoghue,0,0,0,0,0.5,0
241,,Harry Curtis,0,0,0,0,0.33,0
242,,Senan Mullen,0,0,0,0,0,0
243,,Donal Higgins,0,0.09,0,0,1.13,0.09
244,,John O'Donovan,0,0.07,0,0,0.6,0.27
245,,Robbie Burton,0,0,0,0,0.71,0
246,,Divine Izekor,0,0,0,0,0.2,0.1
247,,Daniel Norris,0,0,0,0,1.75,0.25
248,,Harry O'Connor,0,0,0,0,0.31,0.15
249,,Harry Brockbank,0,0,0,0,0.17,0
250,,Brendan Barr,0,0.07,0,0,1.72,0.24
251,,Conor Walsh,3.4,0,0.4,0,1.8,0.4
252,,Harvey O'Brien,0,0.05,0,0,1.63,0.26
253,,Toby Oluwayemi,2.5,0,0,0,1,1
254,,Anthony Dodd,0,0,0,0,0,1
255,,Karl O'Sullivan,0,0.14,0,0,0.57,0.14
256,,Alex Nolan,0,0,0,0,1.28,0.28
257,,Michael Gallagher,0,0,0,0,1.73,0.23
258,,David Odumosu,2.6,0.2,0,0,2,0
259,,Malik Dijksteel,0,0,0,0,1.13,0.25
260,,Nickson Okosun,0,0,0,0,0,0
261,,Owen Elding,0,0,0,0,0.6,0.2
262,,Conor Drinan,0,0.08,0,0,1.5,0.33
263,,Luke Slater,0,0,0,0,0.6,0
264,,Jesse Dempsey,0,0.1,0,0,1.52,0.33
265,,Andrew Baker,0,0,0,0,0,0
266,,Lorcan Healy,3,0,0.31,0.08,2.46,0.31
267,,Evan Osam,0,0,0,0,2.12,0.19
268,,Sam Bailey,0,0,0,0,1,0.5
269,,Emre Topçu,0,0,0,0,1,0
270,,James Finnerty,0,0,0,0,0,0.5
271,,Daniel Babb,0,0,0,0,2.2,0.1
272,,Daniel Moynihan,1.5,0,0,0,2.5,1
273,,Harry Fisk,1,0,0,0,1,1
274,,Christian Lotefa,0,0,0,0,0,0
275,,Conor Campbell,0,0,0,0,1,0
276,,Luke O'Donnell,0,0,0,0,0,0
277,,Conor Reynolds,0,0,0,0,0,0
278,,Callum Warren,0,0,0,0,0,0
