#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
205,,Nicholas Pierini,0.66,0.2,0,0.17,0,0.29
206,,Mehdi Dorval,1.12,1.35,0,2.06,0,0.29
207,,Ernesto Torregrossa,0.13,0.04,0,0.42,0,0.42
208,,Matteo Prati,1.65,0.9,0,1,0,1.2
209,,Liam Kerrigan,0.5,1,0,0.75,0,0.75
210,,Andrea La Mantia,0.38,0.24,0,0.65,0,0.03
211,,Marcos Curado,1.43,1.93,0,4.17,0,0.43
212,,Mattia Aramu,0.65,0.23,0,0.04,0,0.46
213,,Massimo Bertagnoli,1.54,0.54,0,0.54,0,0.62
214,,Gregorio Luperini,1.77,0.43,0,0.57,0,0.86
215,,Gennaro Borrelli,0.26,0,0,0.57,0,0.13
216,,Tommy Maistrello,0.42,0.16,0,0.47,0,0.37
217,,Cedric Gondo,0.62,0.21,0,0.47,0,0.29
218,,Marco Sala,1.77,0.58,0.04,1.58,0,0.5
219,,Kristjan Matošević,0,0,0,1.1,0,0
220,,Francesco Zampano,1.52,0.88,0,1.21,0.03,0.61
221,,Lorenzo Dickmann,1.44,1.11,0,1.33,0,1
222,,Ionuț Nedelcearu,0.69,1.31,0.03,3.78,0,0.22
223,,Davide Adorni,1.81,1.28,0,3.25,0,0.31
224,,Stefan Ilsanker,1.44,0.5,0,1.06,0,0.31
225,,Jesse Joronen,0.03,0,0.03,0.79,0,0.06
226,,Stefano Moreo,0.94,0.31,0,1.31,0,0.33
227,,Florian Ayé,0.49,0.03,0,0.57,0,0.22
228,,Daniele Casiraghi,0.59,0.5,0,0.06,0,0.72
229,,Giuseppe Ambrosino,0.11,0.05,0,0.32,0,0.21
230,,Tommaso D'Orazio,1.94,1.06,0,1.35,0,0.39
231,,Petko Hristov,1.36,0.73,0.09,3.36,0,0.09
232,,Niccolò Zanellato,1.11,0.68,0,0.68,0.04,0.36
233,,Caleb Ekuban,0.43,0,0,0.14,0,0.07
234,,César Falletti,0.44,0.09,0,0.09,0,0.22
235,,Simone Canestrelli,1,0.76,0.06,2.59,0,0.29
236,,Ben Lhassine Kone,1.32,0.95,0,0.74,0,0.74
237,,Aleandro Rosi,1,1.53,0,2.07,0,0.07
238,,Alessandro Selvini,0,0,0,0,0,1
239,,Alexis Ferrante,0,0,0,1,0,0
240,,Federico Santander,0,0,0,0,0,0
241,,Mauro Zárate,1,0.33,0,0,0,0.33
242,,Bruno Bertinato,0,0,0,1.33,0,0
243,,Sebastien De Maio,0.4,1,0,4,0,0.2
244,,Idrissa Touré,1.52,1,0,0.97,0,0.69
245,,Valerio Mastrantonio,1.56,0.92,0,0.48,0.04,0.32
246,,Woyo Coulibaly,1.22,0.83,0,0.61,0,0.17
247,,Alberto Paleari,0.03,0.03,0,0.94,0.03,0
248,,Giuseppe Sibilli,0.78,0.44,0,0.28,0,0.47
249,,Michael Venturi,1.82,1,0,3.24,0,0.53
250,,Luca Fiordilino,1.6,0.67,0,0.6,0,0.6
251,,Christos Kourfalidis,1.14,0.57,0,0.71,0,0.76
252,,Adrian Benedyczak,0.28,0.06,0,0.59,0,0.13
253,,Michele Marconi,0,0.13,0,0.25,0,0
254,,Gennaro Tutino,0.17,0.11,0,0.26,0,0.23
255,,Domenico Frare,1.25,1.5,0,2.68,0,0.18
256,,Mirco Antenucci,0.16,0.16,0,0.38,0,0.25
257,,Edoardo Corvi,0,0,0,0.6,0,0
258,,Giacomo Olzer,1.14,0.5,0,0.64,0.07,0.21
259,,Gaetano Masucci,0.35,0.13,0.04,0.13,0,0.09
260,,Leonardo Mancuso,0.34,0.09,0,0.47,0,0.38
261,,Elias Cobbaut,0.44,0.89,0,2.56,0,0.44
262,,Michaël Cuisance,1.08,0.23,0,0.31,0,1
263,,Mikael Ellertsson,1.25,0.44,0,0.31,0,0.88
264,,Giacomo Ricci,2.35,0.65,0.05,1.75,0,1.35
265,,Pietro Martino,1.25,1.07,0.04,2.29,0,0.43
266,,Matthieu Huard,1.08,1,0.08,1.92,0,0.38
267,,Federico Dionisi,0.58,0.06,0,0.18,0,0.3
268,,Davide Diaw,0.55,0.03,0,0.69,0,0.48
269,,Samuele Damiani,1.41,0.33,0,0.48,0,0.41
270,,Giannis Fetfatzidis,0.62,0.31,0,0.08,0,0.62
271,,Ridgeciano Haps,1.04,1.21,0,0.63,0,0.25
272,,Marcin Listkowski,0.67,0.58,0,0.17,0,0.5
273,,Vincenzo Garofalo,2,0.33,0,0.67,0,0
274,,Lorenzo Crisetig,0.9,1.21,0,1.03,0,0.45
275,,Claudio Gomes,1.62,0.77,0.04,1,0,0.38
