#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
161,,Cheick Tidiane Sabaly,0,0.04,0,0,0.43,0.11
162,,Didier N'Dong,0,0.21,0,0,1,0.14
163,,Garland Gbelle,0,0.05,0,0,0.76,0.05
164,,Benoît Poulain,0,0.2,0,0,1.15,0.15
165,,Zargo Touré,0,0.26,0,0,0.87,0.19
166,,Ismaël Traoré,0,0.4,0,0,0.63,0.17
167,,Ousmane Kanté,0,0.17,0,0,1.08,0.17
168,,Gaëtan Charbonnier,0,0.29,0,0,0.43,0.14
169,,Allan Tchaptchet,0,0.5,0,0,0.67,0.04
170,,Killian Corredor,0,0.14,0,0,0.89,0.08
171,,Eddy Sylvestre,0,0.06,0,0,0.85,0.09
172,,Issa Soumaré,0,0.21,0,0,0.97,0.05
173,,Senou Coulibaly,0,0.15,0,0,0.7,0.15
174,,Loup Gueho,0,0.14,0,0,0.29,0.14
175,,Brahim Traoré,0,0,0,0,0.67,0.33
176,,Plamedi Buni Jorge,0,0,0,0,1,0
177,,Aymen Abdennour,0,0.14,0,0,0.57,0.29
178,,Saïdou Sow,0,0.2,0,0,1.08,0.2
179,,Enzo Basilio,2.72,0.31,0.08,0.03,0.97,0.17
180,,Julien López,0,0,0,0,0.45,0
181,,Florian Escales,2.97,0.32,0.15,0,1.24,0.09
182,,Jean Ruiz,0,0.22,0,0,1,0.17
183,,Jason Berthomier,0,0.05,0,0,0.65,0.1
184,,Kalidou Sidibé,0,0.09,0,0,0.72,0.09
185,,Dilane Bakwa,0,0.03,0,0,0.37,0.17
186,,Louis Mafouta,0,0.15,0,0,1.03,0.06
187,,Quentin Lecoeuche,0,0.23,0,0,0.97,0.16
188,,Clément Depres,0,0,0,0,0.35,0.03
189,,Lorenzo Rajot,0,0.12,0,0,0.73,0.12
190,,Dion Moise Sahi,0,0,0,0,0.72,0.06
191,,Jules Gaudin,0,0.17,0,0,0.62,0.17
192,,Fransérgio,0,0.23,0,0,0.49,0.17
193,,Hugo Vandermersch,0,0.18,0,0,0.85,0.24
194,,Mateo Degrumelle,0,0,0,0,0,0
195,,Byani Mpata Lama,0,0.5,0,0,0.5,0.5
196,,Steeve Beusnard,0,0.14,0,0,1.11,0.14
197,,Dominique Guidi,0,0.18,0,0,1.04,0.14
198,,Danley Jean Jacques,0,0.32,0,0,0.42,0.13
199,,Bissenty Mendy,0,0.3,0,0,0.96,0.09
200,,Lamine Gueye,0,0.1,0,0,0.45,0.1
201,,Emmanuel Ntim,0,0.13,0,0,0.87,0.17
202,,Clément Michelin,0,0.09,0,0,0.43,0.22
203,,Dominique Youfeigane,3.33,0,0,0,1.67,0
204,,Ahmed Kashi,0,0.26,0,0,1.23,0.03
205,,Franck Bambock,0,0.31,0,0,0.66,0.07
206,,Tristan Muyumba,0,0.11,0,0,0.89,0.14
207,,Sam Sanna,0,0.24,0,0,0.86,0.19
208,,Nicholas Opoku,0,0.21,0,0,1.24,0.06
209,,Jonathan Buatu-Mananga,0,0.08,0,0,1.33,0.21
210,,Thomas Callens,3,0.25,0,0,1.5,0
211,,Terence Kongolo,0,0.29,0,0,0.5,0
212,,Rafiki Saïd,0,0.03,0,0,0.97,0.3
213,,Yvann Maçon,0,0.27,0,0,1.1,0.23
