#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
194,,Mateo Degrumelle,1,1.5,0,0,0,0
195,,Byani Mpata Lama,1.5,1.5,0,3.5,0,0
196,,Steeve Beusnard,2.05,0.76,0,0.49,0,0.76
197,,Dominique Guidi,1.82,1.39,0.07,3.36,0.07,0.75
198,,Danley Jean Jacques,1.48,1.58,0,1.1,0,0.87
199,,Bissenty Mendy,1.61,1.61,0.04,4.48,0.04,0.39
200,,Lamine Gueye,0.66,0.52,0,0.41,0,0.48
201,,Emmanuel Ntim,1.04,1.74,0,2.57,0.09,0.43
202,,Clément Michelin,0.87,0.61,0.04,1.39,0,0.04
203,,Dominique Youfeigane,0,0,0,1,0,0
204,,Ahmed Kashi,2.23,1.13,0,0.48,0,0.74
205,,Franck Bambock,1.1,0.72,0,0.86,0,0.55
206,,Tristan Muyumba,2.17,1.17,0.03,0.34,0,0.91
207,,Sam Sanna,2.19,1.24,0,0.71,0,0.9
208,,Nicholas Opoku,1.21,1.15,0.06,2.68,0.03,0.53
209,,Jonathan Buatu-Mananga,1.83,0.58,0,3.54,0,0.21
210,,Thomas Callens,0,0,0,0.5,0,0.25
211,,Terence Kongolo,0.64,0.64,0,2.5,0,0.43
212,,Rafiki Saïd,0.97,0.77,0,0.2,0,0.73
213,,Yvann Maçon,2.03,0.97,0.03,0.83,0,1.17
214,,Yanis Begraoui,1.17,0.28,0,0.28,0,1.06
215,,Victor Lobry,1.11,0.47,0.03,0.5,0,0.56
216,,Dylan Louiserre,1.82,1.44,0,1.41,0,1.21
217,,Joseph Lopy,1.88,0.69,0.06,0.38,0,0.63
218,,Donatien Gomis,1,1.14,0.05,3.09,0.05,0.5
219,,Adolphe Teikeu,1.64,0.91,0,1.45,0,1
220,,Zuriko Davitashvili,1.34,0.14,0,0.31,0,1.14
221,,Mehdi Merghem,0.67,0.33,0,0.25,0.08,0.92
222,,Jordy Gaspar,1.81,1.38,0.04,2.27,0,0.5
223,,Mathieu Michel,0.03,0.03,0.03,0.7,0.06,0.09
224,,Lucas Deaux,1.11,0.11,0,0.11,0,0.44
225,,Adama Fofana,2.46,1.63,0.04,1.13,0,0.63
226,,Guy-Marcelin Kilama,1.97,1.53,0.09,3.69,0,0.34
227,,Lloyd Palun,1.65,2,0.06,2.35,0,0.76
228,,Moussa Sylla,0.62,0.31,0,0.15,0,0.08
229,,Lamine Fomba,2.12,1.56,0,0.85,0,0.68
230,,Regis Gurtner,0,0,0,0.63,0.03,0.03
231,,Maxime Do Couto,0.5,0.15,0,0.05,0,0.35
